"","word1","word2","n","decade"
"758","colored","church",1,"pre1900"
"759","colored","citizen",1,"pre1900"
"760","colored","citizen's",1,"pre1900"
"761","colored","families",1,"pre1900"
"762","colored","girls",1,"pre1900"
"763","colored","lady",1,"pre1900"
"764","colored","musicians",1,"pre1900"
"765","colored","question",1,"pre1900"
"766","colored","school",1,"pre1900"
"767","colored","teachers",1,"pre1900"
"768","colored","women",1,"pre1900"
"769","colored","youth",1,"pre1900"
"770","columbia","1",1,"pre1900"
"771","colusa","cal",1,"pre1900"
"772","comfort","speed",1,"pre1900"
"773","coming","generations",1,"pre1900"
"774","command","belief",1,"pre1900"
"775","committed","rape",1,"pre1900"
"776","committed","sby",1,"pre1900"
"777","common","human",1,"pre1900"
"778","common","jest",1,"pre1900"
"779","common","law",1,"pre1900"
"780","commonest","rights",1,"pre1900"
"781","community","reas",1,"pre1900"
"782","commuted","sente",1,"pre1900"
"783","company","officers",1,"pre1900"
"784","company","pays",1,"pre1900"
"785","company'a","ing",1,"pre1900"
"786","competent","teachers",1,"pre1900"
"787","competent","witness",1,"pre1900"
"788","complete","list",1,"pre1900"
"789","composed","deprive",1,"pre1900"
"790","composition","spring",1,"pre1900"
"791","comprehensive","sense",1,"pre1900"
"792","con","1000",1,"pre1900"
"793","con","ga",1,"pre1900"
"794","con","girls",1,"pre1900"
"795","con","tiful",1,"pre1900"
"796","concert","begins",1,"pre1900"
"797","concert","walnut",1,"pre1900"
"798","concert","week",1,"pre1900"
"799","concluding","dis",1,"pre1900"
"800","concur","taking",1,"pre1900"
"801","condign","pun",1,"pre1900"
"802","condition","tonight",1,"pre1900"
"803","confident","assertions",1,"pre1900"
"804","congregation","band",1,"pre1900"
"805","congressional","lim",1,"pre1900"
"806","conor's","jury",1,"pre1900"
"807","considerately","dealt",1,"pre1900"
"808","consolation","illustrated",1,"pre1900"
"809","conspiracies","insurrections",1,"pre1900"
"810","constant","contact",1,"pre1900"
"811","constant","demand",1,"pre1900"
"812","constantly","reiterated",1,"pre1900"
"813","constitution","bulwarks",1,"pre1900"
"814","constitution","grants",1,"pre1900"
"815","construction","durability",1,"pre1900"
"816","construction","luxurious",1,"pre1900"
"817","consultation","strictly",1,"pre1900"
"818","contract","cash",1,"pre1900"
"819","contracts","address",1,"pre1900"
"820","control","national",1,"pre1900"
"821","cords","hurried",1,"pre1900"
"822","corgirl","hanging",1,"pre1900"
"823","corinthian","st",1,"pre1900"
"824","corns","bunions",1,"pre1900"
"825","cost","12",1,"pre1900"
"826","cotton","rice",1,"pre1900"
"827","council","1",1,"pre1900"
"828","council","1st",1,"pre1900"
"829","count","double",1,"pre1900"
"830","country","born",1,"pre1900"
"831","country","constituting",1,"pre1900"
"832","country","country",1,"pre1900"
"833","country","north",1,"pre1900"
"834","country","orderders",1,"pre1900"
"835","country","produce",1,"pre1900"
"836","country","simultaneously",1,"pre1900"
"837","county","alabama",1,"pre1900"
"838","county","brought",1,"pre1900"
"839","county","citizens",1,"pre1900"
"840","county","convention",1,"pre1900"
"841","county","friday",1,"pre1900"
"842","county","jail",1,"pre1900"
"843","county","ky",1,"pre1900"
"844","county","neb",1,"pre1900"
"845","county","recently",1,"pre1900"
"846","county","west",1,"pre1900"
"847","courier","feared",1,"pre1900"
"848","court","ad",1,"pre1900"
"849","court","avenue",1,"pre1900"
"850","court","boas",1,"pre1900"
"851","courts","evaded",1,"pre1900"
"852","cowardly","murderers",1,"pre1900"
"853","crawford","expect",1,"pre1900"
"854","create","sympathy",1,"pre1900"
"855","creek","oct",1,"pre1900"
"856","crime","alleged",1,"pre1900"
"857","crime","allowed",1,"pre1900"
"858","crime","fifteen",1,"pre1900"
"859","crime","imputed",1,"pre1900"
"860","crime","jail",1,"pre1900"
"861","crime","taking",1,"pre1900"
"862","criminal","code",1,"pre1900"
"863","criminal","court",1,"pre1900"
"864","criminal","judge",1,"pre1900"
"865","criminal","superior",1,"pre1900"
"866","cripple","creek",1,"pre1900"
"867","crisis","arising",1,"pre1900"
"868","critical","condition",1,"pre1900"
"869","crooked","stories",1,"pre1900"
"870","crossroads","mer",1,"pre1900"
"871","crowd","returned",1,"pre1900"
"872","crowing","infamy",1,"pre1900"
"873","cruel","parent",1,"pre1900"
"874","crushing","indictment",1,"pre1900"
"875","cuba","chiefly",1,"pre1900"
"876","cup","guilty",1,"pre1900"
"877","curly","hair",1,"pre1900"
"878","custalo's","hall",1,"pre1900"
"879","custer","post",1,"pre1900"
"880","cuts","sores",1,"pre1900"
"881","cyl","master",1,"pre1900"
"882","daily","disfigured",1,"pre1900"
"883","daily","record",1,"pre1900"
"884","daily","stopet",1,"pre1900"
"885","daily","stops",1,"pre1900"
"886","dallas","tetab",1,"pre1900"
"887","dally","stops",1,"pre1900"
"888","damaged","american",1,"pre1900"
"889","dangerfield","returned",1,"pre1900"
"890","danville","roanoke",1,"pre1900"
"891","dare","defend",1,"pre1900"
"892","dark","clould",1,"pre1900"
"893","dark","suspicion",1,"pre1900"
"894","data","county",1,"pre1900"
"895","daughter's","virtue",1,"pre1900"
"896","davidson","sibly",1,"pre1900"
"897","day","3",1,"pre1900"
"898","day","arose",1,"pre1900"
"899","day","dur",1,"pre1900"
"900","day","nights",1,"pre1900"
"901","day","occurrences",1,"pre1900"
"902","day","temptations",1,"pre1900"
"903","day","white",1,"pre1900"
"904","days","afterward",1,"pre1900"
"905","days","gen",1,"pre1900"
"906","days","lawrence",1,"pre1900"
"907","days","passing",1,"pre1900"
"908","days","remaining",1,"pre1900"
"909","de","gerlach",1,"pre1900"
"910","de","murguen",1,"pre1900"
"911","de","pauw",1,"pre1900"
"912","dead","bodies",1,"pre1900"
"913","dead","negro",1,"pre1900"
"914","deal","justly",1,"pre1900"
"915","death","amid",1,"pre1900"
"916","death","benefits",1,"pre1900"
"917","death","event",1,"pre1900"
"918","death","fourthwe",1,"pre1900"
"919","death","notices",1,"pre1900"
"920","death","penalty",1,"pre1900"
"921","death","resulted",1,"pre1900"
"922","debt","created",1,"pre1900"
"923","december","31st",1,"pre1900"
"924","december","3d",1,"pre1900"
"925","decent","mankind",1,"pre1900"
"926","deeds","charged",1,"pre1900"
"927","deeds","press",1,"pre1900"
"928","deemed","sufficient",1,"pre1900"
"929","deemed","unworthy",1,"pre1900"
"930","defeated","municipal",1,"pre1900"
"931","defend","southern",1,"pre1900"
"932","defenseless","women",1,"pre1900"
"933","defined","motive",1,"pre1900"
"934","deg","cart",1,"pre1900"
"935","degree","officers",1,"pre1900"
"936","del","castillo",1,"pre1900"
"937","del","kemper",1,"pre1900"
"938","delegation","waited",1,"pre1900"
"939","delethe","secret",1,"pre1900"
"940","delicate","regard",1,"pre1900"
"941","democrat","nates",1,"pre1900"
"942","democratic","city",1,"pre1900"
"943","democratic","district",1,"pre1900"
"944","democratic","governors",1,"pre1900"
"945","democratic","house",1,"pre1900"
"946","democratic","negroes",1,"pre1900"
"947","democratic","party",1,"pre1900"
"948","democratic","president",1,"pre1900"
"949","democratic","principles",1,"pre1900"
"950","denda","mysterious",1,"pre1900"
"951","denounce","murder",1,"pre1900"
"952","dent","wrong",1,"pre1900"
"953","denver","oct",1,"pre1900"
"954","departing","bareheaded",1,"pre1900"
"955","depew","president",1,"pre1900"
"956","deputy","marshal",1,"pre1900"
"957","deputy","sheriff",1,"pre1900"
"958","dered","robert",1,"pre1900"
"959","des","mend",1,"pre1900"
"960","deserved","club",1,"pre1900"
"961","deserves","especial",1,"pre1900"
"962","designedly","hostile",1,"pre1900"
"963","desolated","south",1,"pre1900"
"964","desperado","gro",1,"pre1900"
"965","desperate","character",1,"pre1900"
"966","desperate","criminals",1,"pre1900"
"967","desperate","deeds",1,"pre1900"
"968","detroit","mion",1,"pre1900"
"969","diately","rearrested",1,"pre1900"
"970","dick","wers",1,"pre1900"
"971","dis","company'a",1,"pre1900"
"972","discounts","allowed",1,"pre1900"
"973","discover","mother",1,"pre1900"
"974","discuss","questions",1,"pre1900"
"975","disens","political",1,"pre1900"
"976","disgusting","birds",1,"pre1900"
"977","disgusting","details",1,"pre1900"
"978","dispassionate","eyes",1,"pre1900"
"979","dispensers","forgetful",1,"pre1900"
"980","dispensers","record",1,"pre1900"
"981","distinct","periods",1,"pre1900"
"982","distinct","sets",1,"pre1900"
"983","distinguished","city",1,"pre1900"
"984","distinthe","liveliest",1,"pre1900"
"985","distraction","caused",1,"pre1900"
"986","distrust","southern",1,"pre1900"
"987","doc","wright",1,"pre1900"
"988","dol","cused",1,"pre1900"
"989","dol","leapheart",1,"pre1900"
"990","dollars","allowed",1,"pre1900"
"991","dollars","thirty",1,"pre1900"
"992","dominant","minds",1,"pre1900"
"993","doned","woman",1,"pre1900"
"994","door","openers",1,"pre1900"
"995","dorate","war",1,"pre1900"
"996","doswell","412",1,"pre1900"
"997","doswell","miford",1,"pre1900"
"998","doswell","millor",1,"pre1900"
"999","doswll","ashland",1,"pre1900"
"1000","double","niformation",1,"pre1900"
"1001","double","time",1,"pre1900"
"1002","dowa","io",1,"pre1900"
"1003","downward","steps",1,"pre1900"
"1004","dr","cook",1,"pre1900"
"1005","dr","frederick",1,"pre1900"
"1006","dr","lochner",1,"pre1900"
"1007","dr","ryder's",1,"pre1900"
"1008","dr","walter",1,"pre1900"
"1009","dreadful","charge",1,"pre1900"
"1010","dreadful","crime",1,"pre1900"
"1011","dred","millions",1,"pre1900"
"1012","dress","party",1,"pre1900"
"1013","dressed","hospital",1,"pre1900"
"1014","drowning","rall",1,"pre1900"
"1015","drtroit","mich",1,"pre1900"
"1016","drugs","media",1,"pre1900"
"1017","drunk","unfor",1,"pre1900"
"1018","du","persons",1,"pre1900"
"1019","dub","meetz",1,"pre1900"
"1020","due","attention",1,"pre1900"
"1021","due","pro",1,"pre1900"
"1022","due","till",1,"pre1900"
"1023","duly","proved",1,"pre1900"
"1024","duly","qualified",1,"pre1900"
"1025","dumas","anger",1,"pre1900"
"1026","dumont","family",1,"pre1900"
"1027","duskin","killing",1,"pre1900"
"1028","duskin","started",1,"pre1900"
"1029","dying","condition",1,"pre1900"
"1030","dyna","izens",1,"pre1900"
"1031","eame","frightened",1,"pre1900"
"1032","ean","sell",1,"pre1900"
"1033","ear","numerous",1,"pre1900"
"1034","earliest","trains",1,"pre1900"
"1035","earnest","words",1,"pre1900"
"1036","eas","albany",1,"pre1900"
"1037","east","albany",1,"pre1900"
"1038","east","broad",1,"pre1900"
"1039","east","south",1,"pre1900"
"1040","easter","service",1,"pre1900"
"1041","economie","monstrosity",1,"pre1900"
"1042","eczema","eruptions",1,"pre1900"
"1043","ed","goddard",1,"pre1900"
"1044","ed","halls",1,"pre1900"
"1045","ed","people",1,"pre1900"
"1046","ed","shackles",1,"pre1900"
"1047","ed","smith",1,"pre1900"
"1048","edition","monthly",1,"pre1900"
"1049","educated","lincoln",1,"pre1900"
"1050","edward","barber",1,"pre1900"
"1051","efforts","artists",1,"pre1900"
"1052","efforts","cut",1,"pre1900"
"1053","egan","louis",1,"pre1900"
"1054","eigners","view",1,"pre1900"
"1055","el","desa",1,"pre1900"
"1056","elba","ashland",1,"pre1900"
"1057","elba","parlor",1,"pre1900"
"1058","elba","sleepingcar",1,"pre1900"
"1059","elected","governor",1,"pre1900"
"1060","elections","con",1,"pre1900"
"1061","elegantly","illustrated",1,"pre1900"
"1062","elegantly","perfumed",1,"pre1900"
"1063","elliot","seawell",1,"pre1900"
"1064","elliott","dwelt",1,"pre1900"
"1065","elsom's","em",1,"pre1900"
"1066","embezzling","71",1,"pre1900"
"1067","embittered","period",1,"pre1900"
"1068","eminent","horsethieves",1,"pre1900"
"1069","employing","2,000",1,"pre1900"
"1070","employing","2,500",1,"pre1900"
"1071","employment","agency",1,"pre1900"
"1072","enabling","builders",1,"pre1900"
"1073","endeavor","body",1,"pre1900"
"1074","endeavor","meeting",1,"pre1900"
"1075","eneral","lee",1,"pre1900"
"1076","english","steamer",1,"pre1900"
"1077","enslave","oppress",1,"pre1900"
"1078","ensue","resulting",1,"pre1900"
"1079","ensure","satis",1,"pre1900"
"1080","ent","business",1,"pre1900"
"1081","ent","van",1,"pre1900"
"1082","entered","awaking",1,"pre1900"
"1083","entered","lake",1,"pre1900"
"1084","entered","pierce's",1,"pre1900"
"1085","entire","disfranchisement",1,"pre1900"
"1086","ently","accused",1,"pre1900"
"1087","eoples","25",1,"pre1900"
"1088","eph","jones",1,"pre1900"
"1089","equal","encouragement",1,"pre1900"
"1090","equally","proper",1,"pre1900"
"1091","equals","ar",1,"pre1900"
"1092","equipment","artistic",1,"pre1900"
"1093","er","throw",1,"pre1900"
"1094","eral","fithugh",1,"pre1900"
"1095","eral","lee",1,"pre1900"
"1096","erastus","brown",1,"pre1900"
"1097","ern","benevolence",1,"pre1900"
"1098","ern","frontiers",1,"pre1900"
"1099","ern","mob",1,"pre1900"
"1100","ers","2nd",1,"pre1900"
"1101","ers","advices",1,"pre1900"
"1102","escape","condign",1,"pre1900"
"1103","especial","mention",1,"pre1900"
"1104","espemai","attention",1,"pre1900"
"1105","essential","truth",1,"pre1900"
"1106","est","elevations",1,"pre1900"
"1107","established","1888",1,"pre1900"
"1108","etten","john",1,"pre1900"
"1109","europe","asia",1,"pre1900"
"1110","evans","breaker",1,"pre1900"
"1111","evansville","richmond",1,"pre1900"
"1112","evening","april",1,"pre1900"
"1113","evening","pretions",1,"pre1900"
"1114","evening","schools",1,"pre1900"
"1115","evening","star",1,"pre1900"
"1116","events","proved",1,"pre1900"
"1117","evidence","deemed",1,"pre1900"
"1118","evidence","submita",1,"pre1900"
"1119","evident","explanation",1,"pre1900"
"1120","exact","truth",1,"pre1900"
"1121","exasperated","public",1,"pre1900"
"1122","exbank","cashier",1,"pre1900"
"1123","exceptional","moral",1,"pre1900"
"1124","excesses","perpetrated",1,"pre1900"
"1125","excited","accounts",1,"pre1900"
"1126","executed","summarily",1,"pre1900"
"1127","experience","decline",1,"pre1900"
"1128","experience","history",1,"pre1900"
"1129","expires","renewals",1,"pre1900"
"1130","explicable","manner",1,"pre1900"
"1131","explorations","bill",1,"pre1900"
"1132","explosion","ed",1,"pre1900"
"1133","exposition","troubie",1,"pre1900"
"1134","express","car",1,"pre1900"
"1135","express","paid",1,"pre1900"
"1136","extended","forever",1,"pre1900"
"1137","externally","tary",1,"pre1900"
"1138","extra","session",1,"pre1900"
"1139","ey","barnesat",1,"pre1900"
"1140","eyes","increas",1,"pre1900"
"1141","eyes","protruding",1,"pre1900"
"1142","fair","city",1,"pre1900"
"1143","fair","play",1,"pre1900"
"1144","fair","reputation",1,"pre1900"
"1145","fair","share",1,"pre1900"
"1146","fair","treatment",1,"pre1900"
"1147","fairly","started",1,"pre1900"
"1148","fairmont","ob",1,"pre1900"
"1149","fairmont","w.va",1,"pre1900"
"1150","faith","outset",1,"pre1900"
"1151","faithful","undertaker",1,"pre1900"
"1152","fall","bloody",1,"pre1900"
"1153","fall","crops",1,"pre1900"
"1154","families","distribute",1,"pre1900"
"1155","farm","422",1,"pre1900"
"1156","farmer","instantly",1,"pre1900"
"1157","farmer's","wife",1,"pre1900"
"1158","farmers","living",1,"pre1900"
"1159","fatally","injured",1,"pre1900"
"1160","fatally","stabbed",1,"pre1900"
"1161","fatally","tunate",1,"pre1900"
"1162","father","tolton's",1,"pre1900"
"1163","feared","mob",1,"pre1900"
"1164","fearlessly","affirm",1,"pre1900"
"1165","feb","12",1,"pre1900"
"1166","february","11",1,"pre1900"
"1167","fective","justification",1,"pre1900"
"1168","federal","treasury",1,"pre1900"
"1169","feet","thick",1,"pre1900"
"1170","fell","victims",1,"pre1900"
"1171","female","student",1,"pre1900"
"1172","ferociously","invading",1,"pre1900"
"1173","fever","exists",1,"pre1900"
"1174","fichmond","va",1,"pre1900"
"1175","fidelity","division",1,"pre1900"
"1176","fiend","drew",1,"pre1900"
"1177","fiendish","excesses",1,"pre1900"
"1178","fiftytwo","children",1,"pre1900"
"1179","fight","east",1,"pre1900"
"1180","fight","fifty",1,"pre1900"
"1181","figurative","sense",1,"pre1900"
"1182","figured","prominently",1,"pre1900"
"1183","filled","country",1,"pre1900"
"1184","filled","filled",1,"pre1900"
"1185","finally","de",1,"pre1900"
"1186","financial","burdens",1,"pre1900"
"1187","fine","orchestra",1,"pre1900"
"1188","finest","finish",1,"pre1900"
"1189","finest","singers",1,"pre1900"
"1190","finish","beauty",1,"pre1900"
"1191","fire","berry",1,"pre1900"
"1192","fireman","east",1,"pre1900"
"1193","fires","spreading",1,"pre1900"
"1194","firm","stand",1,"pre1900"
"1195","firmly","consolidated",1,"pre1900"
"1196","firstclass","shaving",1,"pre1900"
"1197","firstclass","toilet",1,"pre1900"
"1198","fisk","jubilee",1,"pre1900"
"1199","fissures","fistulas",1,"pre1900"
"1200","fithugh","lee",1,"pre1900"
"1201","fitzgerald","bishop",1,"pre1900"
"1202","fla","june",1,"pre1900"
"1203","fled","williams",1,"pre1900"
"1204","floating","car",1,"pre1900"
"1205","florence","33d",1,"pre1900"
"1206","florida","orphan",1,"pre1900"
"1207","fol","dyeing",1,"pre1900"
"1208","fond","du",1,"pre1900"
"1209","food","required",1,"pre1900"
"1210","forbearance","shown",1,"pre1900"
"1211","fore","object",1,"pre1900"
"1212","foreign","countries",1,"pre1900"
"1213","foreign","spain",1,"pre1900"
"1214","forelong","experience",1,"pre1900"
"1215","forget","allen",1,"pre1900"
"1216","formal","law",1,"pre1900"
"1217","forum","bishop",1,"pre1900"
"1218","forum","prof",1,"pre1900"
"1219","foul","crime",1,"pre1900"
"1220","found","dead",1,"pre1900"
"1221","found","hanging",1,"pre1900"
"1222","fourteen","agate",1,"pre1900"
"1223","foyle","engineer",1,"pre1900"
"1224","frac","republican",1,"pre1900"
"1225","francisco","cal",1,"pre1900"
"1226","francisco","chin",1,"pre1900"
"1227","francisco","china",1,"pre1900"
"1228","frank","freemanarrested",1,"pre1900"
"1229","frank","johnson",1,"pre1900"
"1230","frank","lawrence",1,"pre1900"
"1231","frank","short",1,"pre1900"
"1232","frantic","rage",1,"pre1900"
"1233","frantic","yells",1,"pre1900"
"1234","fraternal","delegate",1,"pre1900"
"1235","fray","expenses",1,"pre1900"
"1236","fred","employment",1,"pre1900"
"1237","fred","slanghter",1,"pre1900"
"1238","frederick","oracy",1,"pre1900"
"1239","frederickeburg","muford",1,"pre1900"
"1240","fredericks","ed",1,"pre1900"
"1241","fredericksburg","accommodation",1,"pre1900"
"1242","free","national",1,"pre1900"
"1243","free","richmond",1,"pre1900"
"1244","free","speech",1,"pre1900"
"1245","free","trade",1,"pre1900"
