"","word1","word2","n","decade"
"711","desired","lynch",1,"pre1850s"
"712","despatch","dated",1,"pre1850s"
"713","desperado","named",1,"pre1850s"
"714","desperately","dangerous",1,"pre1850s"
"715","despotic","power",1,"pre1850s"
"716","detailed","account",1,"pre1850s"
"717","determined","conduct",1,"pre1850s"
"718","determineour","province",1,"pre1850s"
"719","detestable","principles",1,"pre1850s"
"720","deto","public",1,"pre1850s"
"721","devils","proving",1,"pre1850s"
"722","devoted","attention",1,"pre1850s"
"723","devout","thanksgiving",1,"pre1850s"
"724","dibald","burgess",1,"pre1850s"
"725","died","carried",1,"pre1850s"
"726","died","instantly",1,"pre1850s"
"727","digging","appears",1,"pre1850s"
"728","dignant","crowd",1,"pre1850s"
"729","dinate","means",1,"pre1850s"
"730","ding","party",1,"pre1850s"
"731","dire","effects",1,"pre1850s"
"732","direct","collision",1,"pre1850s"
"733","directed","existing",1,"pre1850s"
"734","disagreeable","fat",1,"pre1850s"
"735","disgraceful","death",1,"pre1850s"
"736","disgraceful","mob",1,"pre1850s"
"737","disgraceful","riot",1,"pre1850s"
"738","disgraceful","scene",1,"pre1850s"
"739","dismal","dirge",1,"pre1850s"
"740","disposition","st",1,"pre1850s"
"741","disputed","possession",1,"pre1850s"
"742","distinct","classes",1,"pre1850s"
"743","distinguished","lawyer",1,"pre1850s"
"744","divers","sorts",1,"pre1850s"
"745","divine","goodness",1,"pre1850s"
"746","dlated","san",1,"pre1850s"
"747","doctor","excited",1,"pre1850s"
"748","documents","form",1,"pre1850s"
"749","doleful","picture",1,"pre1850s"
"750","dollarsa","native",1,"pre1850s"
"751","door","jam",1,"pre1850s"
"752","door","notwsthstanding",1,"pre1850s"
"753","doors","rushed",1,"pre1850s"
"754","doth","fear",1,"pre1850s"
"755","doub","ful",1,"pre1850s"
"756","doubt","recollect",1,"pre1850s"
"757","doubt","ticket",1,"pre1850s"
"758","dozen","prisoners",1,"pre1850s"
"759","dozen","witnesses",1,"pre1850s"
"760","dr","adkins",1,"pre1850s"
"761","dr","bod",1,"pre1850s"
"762","dr","bodley",1,"pre1850s"
"763","dr","channing",1,"pre1850s"
"764","dr","channing's",1,"pre1850s"
"765","dr","crandall",1,"pre1850s"
"766","dr","henry",1,"pre1850s"
"767","dr","jacob",1,"pre1850s"
"768","dr","townsend",1,"pre1850s"
"769","dr","wistar's",1,"pre1850s"
"770","draco","lynch",1,"pre1850s"
"771","dracolynch","lawhas",1,"pre1850s"
"772","dragoons","called",1,"pre1850s"
"773","dreadful","deed",1,"pre1850s"
"774","dreadful","murders",1,"pre1850s"
"775","dreadful","oath",1,"pre1850s"
"776","dreadfully","cold",1,"pre1850s"
"777","dreadfully","whippedquarrel",1,"pre1850s"
"778","drew","nearer",1,"pre1850s"
"779","driscalls","plead",1,"pre1850s"
"780","driskells","notorious",1,"pre1850s"
"781","driskells","shot",1,"pre1850s"
"782","drover","named",1,"pre1850s"
"783","drunken","frolic",1,"pre1850s"
"784","drunken","mob",1,"pre1850s"
"785","drunken","spree",1,"pre1850s"
"786","dry","powder",1,"pre1850s"
"787","due","examination",1,"pre1850s"
"788","duly","published",1,"pre1850s"
"789","dutch","bill",1,"pre1850s"
"790","dwellings","judges",1,"pre1850s"
"791","earth","lay",1,"pre1850s"
"792","eboe","tribe",1,"pre1850s"
"793","ed","centries",1,"pre1850s"
"794","ed","mills",1,"pre1850s"
"795","ed","people",1,"pre1850s"
"796","ed","volunteers",1,"pre1850s"
"797","editorial","mission",1,"pre1850s"
"798","editors","accompanied",1,"pre1850s"
"799","efficient","measures",1,"pre1850s"
"800","ehocking","tragedy",1,"pre1850s"
"801","elected","judges",1,"pre1850s"
"802","eleven","balls",1,"pre1850s"
"803","eleven","days",1,"pre1850s"
"804","eleven","votes",1,"pre1850s"
"805","ellet's","proposition",1,"pre1850s"
"806","elopement","lynch",1,"pre1850s"
"807","eloquence","ing",1,"pre1850s"
"808","eloquent","discourse",1,"pre1850s"
"809","eminent","law",1,"pre1850s"
"810","england","forrest",1,"pre1850s"
"811","english","rival",1,"pre1850s"
"812","english","steamer",1,"pre1850s"
"813","enjoy","freedom",1,"pre1850s"
"814","enormous","evil",1,"pre1850s"
"815","enter","south",1,"pre1850s"
"816","enthusiast","mills",1,"pre1850s"
"817","entire","confidence",1,"pre1850s"
"818","entire","ket",1,"pre1850s"
"819","er","breathed",1,"pre1850s"
"820","er","w3",1,"pre1850s"
"821","era","newspaper",1,"pre1850s"
"822","esame","mannerboth",1,"pre1850s"
"823","escape","punishment",1,"pre1850s"
"824","escaped","death",1,"pre1850s"
"825","escaped","legal",1,"pre1850s"
"826","escaped","punishment",1,"pre1850s"
"827","escaped","unhurt",1,"pre1850s"
"828","esq","san",1,"pre1850s"
"829","europa","left",1,"pre1850s"
"830","europe","negotiations",1,"pre1850s"
"831","evansville","ia",1,"pre1850s"
"832","evansville","indiana",1,"pre1850s"
"833","everaugn.enting","disparity",1,"pre1850s"
"834","evidence","heard",1,"pre1850s"
"835","evil","design",1,"pre1850s"
"836","evil","doers",1,"pre1850s"
"837","exception","alluded",1,"pre1850s"
"838","excessively","hot",1,"pre1850s"
"839","exciting","matter",1,"pre1850s"
"840","exclaiming","je",1,"pre1850s"
"841","exclusive","control",1,"pre1850s"
"842","exercised","proper",1,"pre1850s"
"843","exert","ons",1,"pre1850s"
"844","experience","devised",1,"pre1850s"
"845","experience","experience",1,"pre1850s"
"846","expiring","breath",1,"pre1850s"
"847","expiring","spirit",1,"pre1850s"
"848","expositor","announces",1,"pre1850s"
"849","express","legal",1,"pre1850s"
"850","express","phia",1,"pre1850s"
"851","exquisite","beauty",1,"pre1850s"
"852","extensive","house",1,"pre1850s"
"853","extra","police",1,"pre1850s"
"854","extra","printed",1,"pre1850s"
"855","extract","alluded",1,"pre1850s"
"856","extract","relates",1,"pre1850s"
"857","extract","science",1,"pre1850s"
"858","extraordinary","emergency",1,"pre1850s"
"859","extreme","pitch",1,"pre1850s"
"860","eye","gleamed",1,"pre1850s"
"861","eyes","swim",1,"pre1850s"
"862","facilitating","business",1,"pre1850s"
"863","fair","day",1,"pre1850s"
"864","faithful","negro",1,"pre1850s"
"865","family","partaking",1,"pre1850s"
"866","family","twenty",1,"pre1850s"
"867","family","twentysix",1,"pre1850s"
"868","famous","mormon",1,"pre1850s"
"869","fanaticsand","warning",1,"pre1850s"
"870","fancied","slight",1,"pre1850s"
"871","fantastic","freaks",1,"pre1850s"
"872","fantastic","tricks",1,"pre1850s"
"873","farther","shore",1,"pre1850s"
"874","farthest","south",1,"pre1850s"
"875","fashionable","scoundrelism",1,"pre1850s"
"876","fast","fading",1,"pre1850s"
"877","fastened","windows",1,"pre1850s"
"878","fatal","cholera",1,"pre1850s"
"879","fately","expelled",1,"pre1850s"
"880","father","appealed",1,"pre1850s"
"881","father","aquilla",1,"pre1850s"
"882","father","grand",1,"pre1850s"
"883","favorite","modes",1,"pre1850s"
"884","fearful","atonment",1,"pre1850s"
"885","fearfully","beneath",1,"pre1850s"
"886","feathers","aneby",1,"pre1850s"
"887","feelings","views",1,"pre1850s"
"888","feet","bound",1,"pre1850s"
"889","feet","wide",1,"pre1850s"
"890","fell","dead",1,"pre1850s"
"891","female","dispenser",1,"pre1850s"
"892","fending","wife",1,"pre1850s"
"893","fertile","nature",1,"pre1850s"
"894","fever","elements",1,"pre1850s"
"895","fewmortals","carts",1,"pre1850s"
"896","fhocking","outrages",1,"pre1850s"
"897","fi","ed",1,"pre1850s"
"898","fi","om",1,"pre1850s"
"899","ficient","mannerkept",1,"pre1850s"
"900","fiendish","acts",1,"pre1850s"
"901","fiery","impatience",1,"pre1850s"
"902","fifteen","hundred",1,"pre1850s"
"903","fifteen","persons",1,"pre1850s"
"904","fifty","balls",1,"pre1850s"
"905","fifty","cocked",1,"pre1850s"
"906","fifty","thousand",1,"pre1850s"
"907","finally","carried",1,"pre1850s"
"908","finally","hung",1,"pre1850s"
"909","finally","obtained",1,"pre1850s"
"910","finally","throws",1,"pre1850s"
"911","fine","business",1,"pre1850s"
"912","fine","purpose",1,"pre1850s"
"913","fined","con",1,"pre1850s"
"914","finger","nails",1,"pre1850s"
"915","fire","suddenly",1,"pre1850s"
"916","fireplugs","frequently",1,"pre1850s"
"917","fires","catholic",1,"pre1850s"
"918","fisher","contrived",1,"pre1850s"
"919","fisher","living",1,"pre1850s"
"920","flat","boat",1,"pre1850s"
"921","flat","boatmen",1,"pre1850s"
"922","flesh","quiver",1,"pre1850s"
"923","flyn","struck",1,"pre1850s"
"924","foco","doubt",1,"pre1850s"
"925","folsom","dlated",1,"pre1850s"
"926","force","carried",1,"pre1850s"
"927","forcibly","deprived",1,"pre1850s"
"928","forcibly","prevent",1,"pre1850s"
"929","forcibly","restrain",1,"pre1850s"
"930","fore","escaped",1,"pre1850s"
"931","foreign","correspondent",1,"pre1850s"
"932","foreign","country",1,"pre1850s"
"933","foreign","policy",1,"pre1850s"
"934","foreign","powers",1,"pre1850s"
"935","foremost","sing",1,"pre1850s"
"936","foresee","advance",1,"pre1850s"
"937","foreverthe","persecutor",1,"pre1850s"
"938","forgotten","belonged",1,"pre1850s"
"939","form","loom",1,"pre1850s"
"940","form","mandments",1,"pre1850s"
"941","formant","met",1,"pre1850s"
"942","forthwith","wakebolle",1,"pre1850s"
"943","fortunate","deceased",1,"pre1850s"
"944","forty","miles",1,"pre1850s"
"945","fortyeight","hours",1,"pre1850s"
"946","foul","charge",1,"pre1850s"
"947","found","floating",1,"pre1850s"
"948","fourfifths","reasonhas",1,"pre1850s"
"949","fowls","ate",1,"pre1850s"
"950","francis","river",1,"pre1850s"
"951","franklin","howard",1,"pre1850s"
"952","frederick","county",1,"pre1850s"
"953","free","blacks",1,"pre1850s"
"954","free","color",1,"pre1850s"
"955","free","negroes",1,"pre1850s"
"956","freesoil","convention",1,"pre1850s"
"957","french","chambers",1,"pre1850s"
"958","french","nation",1,"pre1850s"
"959","french","populace",1,"pre1850s"
"960","french","spanish",1,"pre1850s"
"961","frequently","boasted",1,"pre1850s"
"962","frequently","escaped",1,"pre1850s"
"963","fresh","cake",1,"pre1850s"
"964","fresh","evidence",1,"pre1850s"
"965","fresher","complexions",1,"pre1850s"
"966","friday","whan",1,"pre1850s"
"967","friendly","feelings",1,"pre1850s"
"968","friends","manure",1,"pre1850s"
"969","fright","hand",1,"pre1850s"
"970","frogs","toads",1,"pre1850s"
"971","fromrkansas","terday",1,"pre1850s"
"972","front","door",1,"pre1850s"
"973","frozen","river",1,"pre1850s"
"974","frozen","stream",1,"pre1850s"
"975","fruiterers","ha",1,"pre1850s"
"976","fun","intending",1,"pre1850s"
"977","furious","antislavery",1,"pre1850s"
"978","futhat","time",1,"pre1850s"
"979","gadiz","november",1,"pre1850s"
"980","gain","thirty",1,"pre1850s"
"981","gain","time",1,"pre1850s"
"982","galena","papers",1,"pre1850s"
"983","gallic","cock",1,"pre1850s"
"984","galling","insults",1,"pre1850s"
"985","gallows","erected",1,"pre1850s"
"986","gamblers","called",1,"pre1850s"
"987","gamblers","existed",1,"pre1850s"
"988","gambling","green",1,"pre1850s"
"989","gaming","house",1,"pre1850s"
"990","garrison's","havre",1,"pre1850s"
"991","gee's","exchange",1,"pre1850s"
"992","gelatinongloved","hands",1,"pre1850s"
"993","gem","te",1,"pre1850s"
"994","gen","jesup",1,"pre1850s"
"995","gen","van",1,"pre1850s"
"996","gen","worth",1,"pre1850s"
"997","gentlemen","slender",1,"pre1850s"
"998","genuine","balsam",1,"pre1850s"
"999","genuine","townsend",1,"pre1850s"
"1000","geo","smith",1,"pre1850s"
"1001","george","fisher",1,"pre1850s"
"1002","george","fox",1,"pre1850s"
"1003","george","lowrey",1,"pre1850s"
"1004","george","robinson",1,"pre1850s"
"1005","georgetown","ohio",1,"pre1850s"
"1006","germans","committed",1,"pre1850s"
"1007","gigantic","colonel",1,"pre1850s"
"1008","girl","9",1,"pre1850s"
"1009","girl","aged",1,"pre1850s"
"1010","giving","fortyeight",1,"pre1850s"
"1011","giving","juan",1,"pre1850s"
"1012","gleaming","knife",1,"pre1850s"
"1013","glittering","moonbeams",1,"pre1850s"
"1014","gloomy","anticipations",1,"pre1850s"
"1015","glorious","consummation",1,"pre1850s"
"1016","glorious","examples",1,"pre1850s"
"1017","glory","mustachoed",1,"pre1850s"
"1018","gochland","county",1,"pre1850s"
"1019","god","chaunted",1,"pre1850s"
"1020","god","grant",1,"pre1850s"
"1021","gold","aye",1,"pre1850s"
"1022","gold","continues",1,"pre1850s"
"1023","gold","dust",1,"pre1850s"
"1024","gold","farm",1,"pre1850s"
"1025","gold","regions",1,"pre1850s"
"1026","gold","washings",1,"pre1850s"
"1027","goode","engaged",1,"pre1850s"
"1028","government","lynch",1,"pre1850s"
"1029","government","murders",1,"pre1850s"
"1030","governor","rifen",1,"pre1850s"
"1031","gradual","growth",1,"pre1850s"
"1032","gradually","wheeled",1,"pre1850s"
"1033","grand","father",1,"pre1850s"
"1034","grande","city",1,"pre1850s"
"1035","grange","july",1,"pre1850s"
"1036","grant","county",1,"pre1850s"
"1037","grant","extremity",1,"pre1850s"
"1038","graph","office",1,"pre1850s"
"1039","grateful","language",1,"pre1850s"
"1040","greatly","reduced",1,"pre1850s"
"1041","grief","expands",1,"pre1850s"
"1042","gro","rogues",1,"pre1850s"
"1043","groans","tears",1,"pre1850s"
"1044","growing","grain",1,"pre1850s"
"1045","grows","soot",1,"pre1850s"
"1046","guilt","permitted",1,"pre1850s"
"1047","gum","reckoned",1,"pre1850s"
"1048","gusto","descriptive",1,"pre1850s"
"1049","habeas","corpus",1,"pre1850s"
"1050","habits","customs",1,"pre1850s"
"1051","hack","window",1,"pre1850s"
"1052","hagerstown","torch",1,"pre1850s"
"1053","hair","1",1,"pre1850s"
"1054","hair","dresser",1,"pre1850s"
"1055","half","hunter",1,"pre1850s"
"1056","half","million",1,"pre1850s"
"1057","half","past",1,"pre1850s"
"1058","half","setter",1,"pre1850s"
"1059","hallooed","instant",1,"pre1850s"
"1060","halter","round",1,"pre1850s"
"1061","handa","commitment",1,"pre1850s"
"1062","hang","departed",1,"pre1850s"
"1063","hanging","people",1,"pre1850s"
"1064","hanging","scene",1,"pre1850s"
"1065","haps","justice",1,"pre1850s"
"1066","hardy","carroll",1,"pre1850s"
"1067","harm.great","touchstone",1,"pre1850s"
"1068","harsher","namehad",1,"pre1850s"
"1069","harshly","dealt",1,"pre1850s"
"1070","hat.the","editor",1,"pre1850s"
"1071","hawkers","selling",1,"pre1850s"
"1072","hazardous","owing",1,"pre1850s"
"1073","he'receives","150",1,"pre1850s"
"1074","head","close",1,"pre1850s"
"1075","healing","power",1,"pre1850s"
"1076","heard","suggesting",1,"pre1850s"
"1077","heavenly","spirit",1,"pre1850s"
"1078","heavy","sea",1,"pre1850s"
"1079","hel","na",1,"pre1850s"
"1080","held","meetings",1,"pre1850s"
"1081","helena","la",1,"pre1850s"
"1082","hell","swallowed",1,"pre1850s"
"1083","helpless","babes",1,"pre1850s"
"1084","heretofore","democratic",1,"pre1850s"
"1085","hey","hung",1,"pre1850s"
"1086","hickories","till",1,"pre1850s"
"1087","hickory","switches",1,"pre1850s"
"1088","highly","excited",1,"pre1850s"
"1089","highly","respectable",1,"pre1850s"
"1090","highway","robberies",1,"pre1850s"
"1091","higly","respectable",1,"pre1850s"
"1092","hill","jr",1,"pre1850s"
"1093","hill","md",1,"pre1850s"
"1094","him.albany","daily",1,"pre1850s"
"1095","himwe","lived",1,"pre1850s"
"1096","hind","lawrence",1,"pre1850s"
"1097","hingston","andrew",1,"pre1850s"
"1098","hinoston","andrew",1,"pre1850s"
"1099","home","safe",1,"pre1850s"
"1100","homes","forever",1,"pre1850s"
"1101","honest","living",1,"pre1850s"
"1102","honied","expressions",1,"pre1850s"
"1103","honor","judge",1,"pre1850s"
"1104","horid","crime",1,"pre1850s"
"1105","horrible","excesses",1,"pre1850s"
"1106","horrible","exercise",1,"pre1850s"
"1107","horrible","outrages",1,"pre1850s"
"1108","horrible","scene",1,"pre1850s"
"1109","horrid","deed",1,"pre1850s"
"1110","horrid","murder",1,"pre1850s"
"1111","horts","ed",1,"pre1850s"
"1112","hot","breath",1,"pre1850s"
"1113","hotel","de",1,"pre1850s"
"1114","hoth","amount",1,"pre1850s"
"1115","hours","suffering",1,"pre1850s"
"1116","house","62",1,"pre1850s"
"1117","house","corwin",1,"pre1850s"
"1118","house","started",1,"pre1850s"
"1119","house","top",1,"pre1850s"
"1120","houston","county",1,"pre1850s"
"1121","houston","telegraph",1,"pre1850s"
"1122","housty","spe",1,"pre1850s"
"1123","howard","county",1,"pre1850s"
"1124","hugh","tal",1,"pre1850s"
"1125","hugh","tally",1,"pre1850s"
"1126","human","actions",1,"pre1850s"
"1127","human","justice",1,"pre1850s"
"1128","human","life",1,"pre1850s"
"1129","humane","design",1,"pre1850s"
"1130","hundred","breeding",1,"pre1850s"
"1131","hundred","cattle",1,"pre1850s"
"1132","hundred","dollarsa",1,"pre1850s"
"1133","hundred","negroes",1,"pre1850s"
"1134","hundred","people",1,"pre1850s"
"1135","hundred","ploying",1,"pre1850s"
"1136","hundred","strong",1,"pre1850s"
"1137","hundred","yards",1,"pre1850s"
"1138","hung.the","mur",1,"pre1850s"
"1139","hungry","sits",1,"pre1850s"
"1140","huntsville","alabama",1,"pre1850s"
"1141","hy","convulsions",1,"pre1850s"
"1142","hypocritically","cur",1,"pre1850s"
"1143","ice","blast",1,"pre1850s"
"1144","ice","skinued",1,"pre1850s"
"1145","ice","split",1,"pre1850s"
"1146","icy","grave",1,"pre1850s"
"1147","idle","worthless",1,"pre1850s"
"1148","illinois","lynch",1,"pre1850s"
"1149","illinois","register",1,"pre1850s"
"1150","illinois","river",1,"pre1850s"
"1151","ills","apartments",1,"pre1850s"
"1152","imaginablehorrible","murders",1,"pre1850s"
"1153","immediately","fell",1,"pre1850s"
"1154","immediately","flegged",1,"pre1850s"
"1155","immediately","held",1,"pre1850s"
"1156","immediately","pulled",1,"pre1850s"
"1157","immediately","returned",1,"pre1850s"
"1158","immediately","seized",1,"pre1850s"
"1159","immense","crowd",1,"pre1850s"
"1160","immense","quantities",1,"pre1850s"
"1161","impending","dan",1,"pre1850s"
"1162","implicated","mcquade",1,"pre1850s"
"1163","imploring","fu",1,"pre1850s"
"1164","improvement","makes",1,"pre1850s"
"1165","inaugural","message",1,"pre1850s"
"1166","incalculable","advantage",1,"pre1850s"
"1167","included","mened",1,"pre1850s"
"1168","indefinite","space",1,"pre1850s"
"1169","indescribable","crew",1,"pre1850s"
"1170","indignant","terms",1,"pre1850s"
"1171","individual","named",1,"pre1850s"
"1172","industrial","economy",1,"pre1850s"
"1173","ineffaceable","national",1,"pre1850s"
"1174","inevitably","lynched",1,"pre1850s"
"1175","infantry","died",1,"pre1850s"
"1176","inferences","respecting",1,"pre1850s"
"1177","influential","abolitionist",1,"pre1850s"
"1178","informal","trial",1,"pre1850s"
"1179","information","received",1,"pre1850s"
"1180","informs","fromrkansas",1,"pre1850s"
"1181","ing","day",1,"pre1850s"
"1182","ing","demand",1,"pre1850s"
"1183","ing","fantastic",1,"pre1850s"
"1184","ing","mood",1,"pre1850s"
"1185","ing","nature",1,"pre1850s"
"1186","ing","outrages",1,"pre1850s"
"1187","ing","received",1,"pre1850s"
"1188","ing","sun",1,"pre1850s"
"1189","ing","tragedy",1,"pre1850s"
"1190","ing","tuesday",1,"pre1850s"
"1191","inhuman","outrages",1,"pre1850s"
"1192","inhuman","scene",1,"pre1850s"
"1193","inhumanly","murdered",1,"pre1850s"
