"","...1","index","file_id","newspaper_name","date","year","month","day","url","article_id","sn","newspaper_city","newspaper_state","black_press","edition","mod_id","article_title","collection","authors","document_type","issn","find_a_copy","filepath","file_id_old","file_id2_old","url_backup","page"
"66",1642,1666,"17273_0","The Northwest enterprise",1940-12-06,1940,12,6,"https://articleextractor.org/pages/17273/wa_canvasback_ver02/sn87093377//1940/12/06/ed-1/seq-3/0?user_id=6",0,"sn87093377","Seattle","Washington","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,17273,"17273_0","https://articleextractor.org/pages/17273/wa_canvasback_ver02/sn87093377/12/6/ed-1/seq-3/1","3"
"67",1643,1667,"17276_0","The Detroit tribune",1942-07-25,1942,7,25,"https://articleextractor.org/pages/17276/mimtptc_albion_ver01/sn92063852//1942/07/25/ed-1/seq-16/0?user_id=6",0,"sn92063852","Detroit","Michigan","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,17276,"17276_0","https://articleextractor.org/pages/17276/mimtptc_albion_ver01/sn92063852/7/25/ed-1/seq-16/1","16"
"68",1644,1668,"17277_0","The Michigan chronicle",1942-11-07,1942,11,7,"https://articleextractor.org/pages/17277/mimtptc_clare_ver03/sn83045324//1942/11/07/ed-1/seq-6/0?user_id=6",0,"sn83045324","Detroit","Michigan","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,17277,"17277_0","https://articleextractor.org/pages/17277/mimtptc_clare_ver03/sn83045324/11/7/ed-1/seq-6/1","6"
"69",1645,1669,"17277_1","The Michigan chronicle",1942-11-07,1942,11,7,"https://articleextractor.org/pages/17277/mimtptc_clare_ver03/sn83045324//1942/11/07/ed-1/seq-6/0?user_id=6",1,"sn83045324","Detroit","Michigan","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,17277,"17277_1","https://articleextractor.org/pages/17277/mimtptc_clare_ver03/sn83045324/11/7/ed-1/seq-6/1","6"
"70",1646,1670,"17277_2","The Michigan chronicle",1942-11-07,1942,11,7,"https://articleextractor.org/pages/17277/mimtptc_clare_ver03/sn83045324//1942/11/07/ed-1/seq-6/0?user_id=6",2,"sn83045324","Detroit","Michigan","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,17277,"17277_2","https://articleextractor.org/pages/17277/mimtptc_clare_ver03/sn83045324/11/7/ed-1/seq-6/1","6"
"71",1647,1671,"17277_3","The Michigan chronicle",1942-11-07,1942,11,7,"https://articleextractor.org/pages/17277/mimtptc_clare_ver03/sn83045324//1942/11/07/ed-1/seq-6/0?user_id=6",3,"sn83045324","Detroit","Michigan","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,17277,"17277_3","https://articleextractor.org/pages/17277/mimtptc_clare_ver03/sn83045324/11/7/ed-1/seq-6/1","6"
"72",1648,1672,"17279_0","The Michigan chronicle",1942-11-14,1942,11,14,"https://articleextractor.org/pages/17279/mimtptc_clare_ver03/sn83045324//1942/11/14/ed-1/seq-6/0?user_id=6",0,"sn83045324","Detroit","Michigan","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,17279,"17279_0","https://articleextractor.org/pages/17279/mimtptc_clare_ver03/sn83045324/11/14/ed-1/seq-6/1","6"
"73",1649,1673,"17279_1","The Michigan chronicle",1942-11-14,1942,11,14,"https://articleextractor.org/pages/17279/mimtptc_clare_ver03/sn83045324//1942/11/14/ed-1/seq-6/0?user_id=6",1,"sn83045324","Detroit","Michigan","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,17279,"17279_1","https://articleextractor.org/pages/17279/mimtptc_clare_ver03/sn83045324/11/14/ed-1/seq-6/1","6"
"74",1650,1674,"17280_0","Minneapolis spokesman",1942-12-25,1942,12,25,"https://articleextractor.org/pages/17280/mnhi_croquet_ver01/sn83025247//1942/12/25/ed-1/seq-2/0?user_id=6",0,"sn83025247","Minneapolis","Minnesota","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,17280,"17280_0","https://articleextractor.org/pages/17280/mnhi_croquet_ver01/sn83025247/12/25/ed-1/seq-2/1","2"
"75",1651,1675,"17282_0","The Michigan chronicle",1943-05-29,1943,5,29,"https://articleextractor.org/pages/17282/mimtptc_clare_ver03/sn83045324//1943/05/29/ed-1/seq-6/0?user_id=6",0,"sn83045324","Detroit","Michigan","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,17282,"17282_0","https://articleextractor.org/pages/17282/mimtptc_clare_ver03/sn83045324/5/29/ed-1/seq-6/1","6"
"76",1652,1676,"17283_0","The Detroit tribune",1943-07-10,1943,7,10,"https://articleextractor.org/pages/17283/mimtptc_albion_ver01/sn92063852//1943/07/10/ed-1/seq-9/0?user_id=6",0,"sn92063852","Detroit","Michigan","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,17283,"17283_0","https://articleextractor.org/pages/17283/mimtptc_albion_ver01/sn92063852/7/10/ed-1/seq-9/1","9"
"77",1654,1678,"17285_0","Minneapolis spokesman",1944-02-18,1944,2,18,"https://articleextractor.org/pages/17285/mnhi_croquet_ver01/sn83025247//1944/02/18/ed-1/seq-1/0?user_id=6",0,"sn83025247","Minneapolis","Minnesota","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,17285,"17285_0","https://articleextractor.org/pages/17285/mnhi_croquet_ver01/sn83025247/2/18/ed-1/seq-1/1","1"
"78",1655,1679,"17286_0","St Paul recorder",1946-05-24,1946,5,24,"https://articleextractor.org/pages/17286/mnhi_ekiden_ver02/sn83016804//1946/05/24/ed-1/seq-4/0?user_id=6",0,"sn83016804","St Paul","Minnesota","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,17286,"17286_0","https://articleextractor.org/pages/17286/mnhi_ekiden_ver02/sn83016804/5/24/ed-1/seq-4/1","4"
"79",1657,1681,"17289_0","St Paul recorder",1946-08-30,1946,8,30,"https://articleextractor.org/pages/17289/mnhi_ekiden_ver02/sn83016804//1946/08/30/ed-1/seq-4/0?user_id=6",0,"sn83016804","St Paul","Minnesota","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,17289,"17289_0","https://articleextractor.org/pages/17289/mnhi_ekiden_ver02/sn83016804/8/30/ed-1/seq-4/1","4"
"80",1658,1682,"17289_1","St Paul recorder",1946-08-30,1946,8,30,"https://articleextractor.org/pages/17289/mnhi_ekiden_ver02/sn83016804//1946/08/30/ed-1/seq-4/0?user_id=6",1,"sn83016804","St Paul","Minnesota","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,17289,"17289_1","https://articleextractor.org/pages/17289/mnhi_ekiden_ver02/sn83016804/8/30/ed-1/seq-4/1","4"
"81",1660,1684,"17293_0","Arizona tribune",1961-02-17,1961,2,17,"https://articleextractor.org/pages/17293/az_campfiregoneout_ver03/sn84021918//1961/02/17/ed-1/seq-2/0?user_id=6",0,"sn84021918","Phoenix","Arizona","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,17293,"17293_0","https://articleextractor.org/pages/17293/az_campfiregoneout_ver03/sn84021918/2/17/ed-1/seq-2/1","2"
"82",1745,1774,"17425_0","Phoenix tribune",1918-08-03,1918,8,3,"https://articleextractor.org/pages/17425/az_campfiregoneout_ver03/sn96060881//1918/08/03/ed-1/seq-2/0?user_id=6",0,"sn96060881","Phoenix","Arizona","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,17425,"17425_0","https://articleextractor.org/pages/17425/az_campfiregoneout_ver03/sn96060881/8/3/ed-1/seq-2/1","2"
"83",1765,1794,"17441_0","The Colorado statesman",1922-07-01,1922,7,1,"https://articleextractor.org/pages/17441/cohi_hamilton_ver01/sn83025514//1922/07/01/ed-1/seq-1/0?user_id=6",0,"sn83025514","Denver","Colorado","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,17441,"17441_0","https://articleextractor.org/pages/17441/cohi_hamilton_ver01/sn83025514/7/1/ed-1/seq-1/1","1"
"84",1766,1795,"17441_1","The Colorado statesman",1922-07-01,1922,7,1,"https://articleextractor.org/pages/17441/cohi_hamilton_ver01/sn83025514//1922/07/01/ed-1/seq-1/0?user_id=6",1,"sn83025514","Denver","Colorado","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,17441,"17441_1","https://articleextractor.org/pages/17441/cohi_hamilton_ver01/sn83025514/7/1/ed-1/seq-1/1","1"
"85",1767,1796,"17441_2","The Colorado statesman",1922-07-01,1922,7,1,"https://articleextractor.org/pages/17441/cohi_hamilton_ver01/sn83025514//1922/07/01/ed-1/seq-1/0?user_id=6",2,"sn83025514","Denver","Colorado","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,17441,"17441_2","https://articleextractor.org/pages/17441/cohi_hamilton_ver01/sn83025514/7/1/ed-1/seq-1/1","1"
"86",1894,1925,"17606_0","The broad ax",1899-05-02,1899,5,2,"https://articleextractor.org/pages/17606/iune_charlie_ver01/sn84024055//1899/05/02/ed-1/seq-1/0?user_id=6",0,"sn84024055","Salt Lake City","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,17606,"17606_0","https://articleextractor.org/pages/17606/iune_charlie_ver01/sn84024055/5/2/ed-1/seq-1/1","1"
"87",1956,1991,"17666_0","The Appeal",1912-05-11,1912,5,11,"https://articleextractor.org/pages/17666/mnhi_funkley_ver02/sn83016810//1912/05/11/ed-1/seq-2/0?user_id=6",0,"sn83016810","Saint Paul","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,17666,"17666_0","https://articleextractor.org/pages/17666/mnhi_funkley_ver02/sn83016810/5/11/ed-1/seq-2/1","2"
"88",2369,2416,"18082_0","The monitor",1924-07-18,1924,7,18,"https://articleextractor.org/pages/18082/nbu_indescribablebeast_ver01/00225879/7/18/ed-1/seq-2/1/1924/7/18/ed-1/seq-2/0?user_id=6/1924/07/18/ed-1/seq-2/0?user_id=6",0,"00225879","Omaha","Nebraska","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18082,"18082_0","https://articleextractor.org/pages/18082/nbu_indescribablebeast_ver01/00225879/7/18/ed-1/seq-2/1","2"
"89",2406,2454,"18122_0","The Chicago whip",1922-02-18,1922,2,18,"https://articleextractor.org/pages/18122/iune_amethyst_ver01/sn86056950//1922/02/18/ed-1/seq-1/0?user_id=6",0,"sn86056950","Chicago","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18122,"18122_0","https://articleextractor.org/pages/18122/iune_amethyst_ver01/sn86056950/2/18/ed-1/seq-1/1","1"
"90",2424,2472,"18138_0","The broad ax",1912-12-28,1912,12,28,"https://articleextractor.org/pages/18138/iune_charlie_ver01/sn84024055//1912/12/28/ed-1/seq-1/0?user_id=6",0,"sn84024055","Salt Lake City","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18138,"18138_0","https://articleextractor.org/pages/18138/iune_charlie_ver01/sn84024055/12/28/ed-1/seq-1/1","1"
"91",2484,2535,"18208_0","The broad ax",1926-02-13,1926,2,13,"https://articleextractor.org/pages/18208/iune_bismuth_ver01/sn84024055//1926/02/13/ed-1/seq-3/0?user_id=6",0,"sn84024055","Salt Lake City","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18208,"18208_0","https://articleextractor.org/pages/18208/iune_bismuth_ver01/sn84024055/2/13/ed-1/seq-3/1","3"
"92",2487,2538,"18210_0","Richmond planet",1926-07-10,1926,7,10,"https://articleextractor.org/pages/18210/vi_jumboshrimp_ver01/sn84025841//1926/07/10/ed-1/seq-1/0?user_id=6",0,"sn84025841","Richmond","Virginia","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18210,"18210_0","https://articleextractor.org/pages/18210/vi_jumboshrimp_ver01/sn84025841/7/10/ed-1/seq-1/1","1"
"93",2494,2545,"18215_0","Richmond planet",1926-09-04,1926,9,4,"https://articleextractor.org/pages/18215/vi_jumboshrimp_ver01/sn84025841//1926/09/04/ed-1/seq-1/0?user_id=6",0,"sn84025841","Richmond","Virginia","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18215,"18215_0","https://articleextractor.org/pages/18215/vi_jumboshrimp_ver01/sn84025841/9/4/ed-1/seq-1/1","1"
"94",2495,2546,"18215_1","Richmond planet",1926-09-04,1926,9,4,"https://articleextractor.org/pages/18215/vi_jumboshrimp_ver01/sn84025841//1926/09/04/ed-1/seq-1/0?user_id=6",1,"sn84025841","Richmond","Virginia","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18215,"18215_1","https://articleextractor.org/pages/18215/vi_jumboshrimp_ver01/sn84025841/9/4/ed-1/seq-1/1","1"
"95",2496,2547,"18215_2","Richmond planet",1926-09-04,1926,9,4,"https://articleextractor.org/pages/18215/vi_jumboshrimp_ver01/sn84025841//1926/09/04/ed-1/seq-1/0?user_id=6",2,"sn84025841","Richmond","Virginia","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18215,"18215_2","https://articleextractor.org/pages/18215/vi_jumboshrimp_ver01/sn84025841/9/4/ed-1/seq-1/1","1"
"96",2507,2558,"18227_0","The monitor",1924-08-15,1924,8,15,"https://articleextractor.org/pages/18227/nbu_indescribablebeast_ver01/00225879/8/15/ed-1/seq-1/1/1924/8/15/ed-1/seq-1/0?user_id=6/1924/08/15/ed-1/seq-1/0?user_id=6",0,"00225879","Omaha","Nebraska","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18227,"18227_0","https://articleextractor.org/pages/18227/nbu_indescribablebeast_ver01/00225879/8/15/ed-1/seq-1/1","1"
"97",2518,2569,"18233_0","The Northwest enterprise",1931-01-29,1931,1,29,"https://articleextractor.org/pages/18233/wa_canvasback_ver02/sn87093377//1931/01/29/ed-1/seq-1/0?user_id=6",0,"sn87093377","Seattle","Washington","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18233,"18233_0","https://articleextractor.org/pages/18233/wa_canvasback_ver02/sn87093377/1/29/ed-1/seq-1/1","1"
"98",2519,2570,"18233_1","The Northwest enterprise",1931-01-29,1931,1,29,"https://articleextractor.org/pages/18233/wa_canvasback_ver02/sn87093377//1931/01/29/ed-1/seq-1/0?user_id=6",1,"sn87093377","Seattle","Washington","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18233,"18233_1","https://articleextractor.org/pages/18233/wa_canvasback_ver02/sn87093377/1/29/ed-1/seq-1/1","1"
"99",2523,2574,"18236_0","The Northwest enterprise",1931-05-28,1931,5,28,"https://articleextractor.org/pages/18236/wa_canvasback_ver02/sn87093377//1931/05/28/ed-1/seq-2/0?user_id=6",0,"sn87093377","Seattle","Washington","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18236,"18236_0","https://articleextractor.org/pages/18236/wa_canvasback_ver02/sn87093377/5/28/ed-1/seq-2/1","2"
"100",2524,2575,"18236_1","The Northwest enterprise",1931-05-28,1931,5,28,"https://articleextractor.org/pages/18236/wa_canvasback_ver02/sn87093377//1931/05/28/ed-1/seq-2/0?user_id=6",1,"sn87093377","Seattle","Washington","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18236,"18236_1","https://articleextractor.org/pages/18236/wa_canvasback_ver02/sn87093377/5/28/ed-1/seq-2/1","2"
"101",2535,2586,"18247_0","Richmond planet",1930-09-13,1930,9,13,"https://articleextractor.org/pages/18247/vi_jumboshrimp_ver01/sn84025841//1930/09/13/ed-1/seq-2/0?user_id=6",0,"sn84025841","Richmond","Virginia","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18247,"18247_0","https://articleextractor.org/pages/18247/vi_jumboshrimp_ver01/sn84025841/9/13/ed-1/seq-2/1","2"
"102",2586,2637,"18293_0","Iowa state bystander",1895-11-22,1895,11,22,"https://articleextractor.org/pages/18293/iahi_ames_ver01/sn83025186//1895/11/22/ed-1/seq-1/0?user_id=6",0,"sn83025186","Des Moines","Iowa","Y","ed-1",2,NA,"LOC",NA,NA,NA,NA,NA,18293,"18293_0","https://articleextractor.org/pages/18293/iahi_ames_ver01/sn83025186/11/22/ed-1/seq-1/2","1"
"103",2607,2658,"18314_0","Richmond planet",1895-07-13,1895,7,13,"https://articleextractor.org/pages/18314/vi_yes_ver01/sn84025841//1895/07/13/ed-1/seq-3/0?user_id=6",0,"sn84025841","Richmond","Virginia","Y","ed-1",2,NA,"LOC",NA,NA,NA,NA,NA,18314,"18314_0","https://articleextractor.org/pages/18314/vi_yes_ver01/sn84025841/7/13/ed-1/seq-3/2","3"
"104",2689,2743,"18388_0","The broad ax",1904-09-24,1904,9,24,"https://articleextractor.org/pages/18388/iune_charlie_ver01/sn84024055//1904/09/24/ed-1/seq-1/0?user_id=6",0,"sn84024055","Salt Lake City","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18388,"18388_0","https://articleextractor.org/pages/18388/iune_charlie_ver01/sn84024055/9/24/ed-1/seq-1/1","1"
"105",2696,2750,"18395_0","The broad ax",1900-11-03,1900,11,3,"https://articleextractor.org/pages/18395/iune_charlie_ver01/sn84024055//1900/11/03/ed-1/seq-1/0?user_id=6",0,"sn84024055","Salt Lake City","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18395,"18395_0","https://articleextractor.org/pages/18395/iune_charlie_ver01/sn84024055/11/3/ed-1/seq-1/1","1"
"106",2765,2819,"18459_0","Iowa state bystander",1895-06-14,1895,6,14,"https://articleextractor.org/pages/18459/iahi_ames_ver01/sn83025186//1895/06/14/ed-1/seq-2/0?user_id=6",0,"sn83025186","Des Moines","Iowa","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18459,"18459_0","https://articleextractor.org/pages/18459/iahi_ames_ver01/sn83025186/6/14/ed-1/seq-2/1","2"
"107",2855,2910,"18540_0","Richmond planet",1894-05-12,1894,5,12,"https://articleextractor.org/pages/18540/vi_yes_ver01/sn84025841//1894/05/12/ed-1/seq-2/0?user_id=6",0,"sn84025841","Richmond","Virginia","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18540,"18540_0","https://articleextractor.org/pages/18540/vi_yes_ver01/sn84025841/5/12/ed-1/seq-2/1","2"
"108",2881,2937,"18565_0","Richmond planet",1894-04-28,1894,4,28,"https://articleextractor.org/pages/18565/vi_yes_ver01/sn84025841//1894/04/28/ed-1/seq-2/0?user_id=6",0,"sn84025841","Richmond","Virginia","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18565,"18565_0","https://articleextractor.org/pages/18565/vi_yes_ver01/sn84025841/4/28/ed-1/seq-2/1","2"
"109",2909,2966,"18593_0","Iowa state bystander",1896-01-17,1896,1,17,"https://articleextractor.org/pages/18593/iahi_ames_ver01/sn83025186//1896/01/17/ed-1/seq-1/0?user_id=6",0,"sn83025186","Des Moines","Iowa","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18593,"18593_0","https://articleextractor.org/pages/18593/iahi_ames_ver01/sn83025186/1/17/ed-1/seq-1/1","1"
"110",2948,3008,"18625_0","The Langston City herald",1895-03-30,1895,3,30,"https://articleextractor.org/pages/18625/okhi_beaver_ver01/sn83025050//1895/03/30/ed-1/seq-2/0?user_id=6",0,"sn83025050","Langston City","Oklahoma","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18625,"18625_0","https://articleextractor.org/pages/18625/okhi_beaver_ver01/sn83025050/3/30/ed-1/seq-2/1","2"
"111",2957,3017,"18634_0","Iowa state bystander",1894-09-14,1894,9,14,"https://articleextractor.org/pages/18634/iahi_ames_ver01/sn83025186//1894/09/14/ed-1/seq-1/0?user_id=6",0,"sn83025186","Des Moines","Iowa","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18634,"18634_0","https://articleextractor.org/pages/18634/iahi_ames_ver01/sn83025186/9/14/ed-1/seq-1/1","1"
"112",2974,3035,"18647_0","The Northwest enterprise",1932-10-27,1932,10,27,"https://articleextractor.org/pages/18647/wa_canvasback_ver02/sn87093377//1932/10/27/ed-1/seq-4/0?user_id=6",0,"sn87093377","Seattle","Washington","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18647,"18647_0","https://articleextractor.org/pages/18647/wa_canvasback_ver02/sn87093377/10/27/ed-1/seq-4/1","4"
"113",2993,3054,"18655_0","The monitor",1919-12-11,1919,12,11,"https://articleextractor.org/pages/18655/nbu_indescribablebeast_ver01/00225879/12/11/ed-1/seq-1/1/1919/12/11/ed-1/seq-1/0?user_id=6/1919/12/11/ed-1/seq-1/0?user_id=6",0,"00225879","Omaha","Nebraska","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18655,"18655_0","https://articleextractor.org/pages/18655/nbu_indescribablebeast_ver01/00225879/12/11/ed-1/seq-1/1","1"
"114",2994,3055,"18655_1","The monitor",1919-12-11,1919,12,11,"https://articleextractor.org/pages/18655/nbu_indescribablebeast_ver01/00225879/12/11/ed-1/seq-1/1/1919/12/11/ed-1/seq-1/0?user_id=6/1919/12/11/ed-1/seq-1/0?user_id=6",1,"00225879","Omaha","Nebraska","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18655,"18655_1","https://articleextractor.org/pages/18655/nbu_indescribablebeast_ver01/00225879/12/11/ed-1/seq-1/1","1"
"115",2996,3057,"18657_0","The broad ax",1919-08-02,1919,8,2,"https://articleextractor.org/pages/18657/iune_charlie_ver01/sn84024055//1919/08/02/ed-1/seq-2/0?user_id=6",0,"sn84024055","Salt Lake City","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18657,"18657_0","https://articleextractor.org/pages/18657/iune_charlie_ver01/sn84024055/8/2/ed-1/seq-2/1","2"
"116",2997,3058,"18657_1","The broad ax",1919-08-02,1919,8,2,"https://articleextractor.org/pages/18657/iune_charlie_ver01/sn84024055//1919/08/02/ed-1/seq-2/0?user_id=6",1,"sn84024055","Salt Lake City","Illinois","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18657,"18657_1","https://articleextractor.org/pages/18657/iune_charlie_ver01/sn84024055/8/2/ed-1/seq-2/1","2"
"117",3006,3067,"18663_0","The monitor",1918-05-25,1918,5,25,"https://articleextractor.org/pages/18663/nbu_indescribablebeast_ver01/00225879/5/25/ed-1/seq-4/1/1918/5/25/ed-1/seq-4/0?user_id=6/1918/05/25/ed-1/seq-4/0?user_id=6",0,"00225879","Omaha","Nebraska","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18663,"18663_0","https://articleextractor.org/pages/18663/nbu_indescribablebeast_ver01/00225879/5/25/ed-1/seq-4/1","4"
"118",3007,3068,"18663_1","The monitor",1918-05-25,1918,5,25,"https://articleextractor.org/pages/18663/nbu_indescribablebeast_ver01/00225879/5/25/ed-1/seq-4/1/1918/5/25/ed-1/seq-4/0?user_id=6/1918/05/25/ed-1/seq-4/0?user_id=6",1,"00225879","Omaha","Nebraska","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18663,"18663_1","https://articleextractor.org/pages/18663/nbu_indescribablebeast_ver01/00225879/5/25/ed-1/seq-4/1","4"
"119",3008,3069,"18663_2","The monitor",1918-05-25,1918,5,25,"https://articleextractor.org/pages/18663/nbu_indescribablebeast_ver01/00225879/5/25/ed-1/seq-4/1/1918/5/25/ed-1/seq-4/0?user_id=6/1918/05/25/ed-1/seq-4/0?user_id=6",2,"00225879","Omaha","Nebraska","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18663,"18663_2","https://articleextractor.org/pages/18663/nbu_indescribablebeast_ver01/00225879/5/25/ed-1/seq-4/1","4"
"120",3009,3070,"18663_3","The monitor",1918-05-25,1918,5,25,"https://articleextractor.org/pages/18663/nbu_indescribablebeast_ver01/00225879/5/25/ed-1/seq-4/1/1918/5/25/ed-1/seq-4/0?user_id=6/1918/05/25/ed-1/seq-4/0?user_id=6",3,"00225879","Omaha","Nebraska","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18663,"18663_3","https://articleextractor.org/pages/18663/nbu_indescribablebeast_ver01/00225879/5/25/ed-1/seq-4/1","4"
"121",3010,3071,"18663_4","The monitor",1918-05-25,1918,5,25,"https://articleextractor.org/pages/18663/nbu_indescribablebeast_ver01/00225879/5/25/ed-1/seq-4/1/1918/5/25/ed-1/seq-4/0?user_id=6/1918/05/25/ed-1/seq-4/0?user_id=6",4,"00225879","Omaha","Nebraska","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18663,"18663_4","https://articleextractor.org/pages/18663/nbu_indescribablebeast_ver01/00225879/5/25/ed-1/seq-4/1","4"
"122",3012,3073,"18665_0","The monitor",1918-10-05,1918,10,5,"https://articleextractor.org/pages/18665/nbu_indescribablebeast_ver01/00225879/10/5/ed-1/seq-1/1/1918/10/5/ed-1/seq-1/0?user_id=6/1918/10/05/ed-1/seq-1/0?user_id=6",0,"00225879","Omaha","Nebraska","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18665,"18665_0","https://articleextractor.org/pages/18665/nbu_indescribablebeast_ver01/00225879/10/5/ed-1/seq-1/1","1"
"123",3014,3075,"18667_0","The Dayton forum",1918-06-28,1918,6,28,"https://articleextractor.org/pages/18667/ohi_dahlia_ver01/sn84024234//1918/06/28/ed-1/seq-1/0?user_id=6",0,"sn84024234","Dayton","Ohio","Y","ed-1",1,NA,"LOC",NA,NA,NA,NA,NA,18667,"18667_0","https://articleextractor.org/pages/18667/ohi_dahlia_ver01/sn84024234/6/28/ed-1/seq-1/1","1"
