"","file_id2","newspaper_name","newspaper_state","date","year","month","day","page","edition","mod_id","unnamed_0","file_id","article_id","sn","url","black_press","filename","X","index","article_title","newspaper_city","collection","abstract","store_id","authors","document_type","issn","pages","find_a_copy","start_page","filepath"
"75","8301_0",NA,"Illinois",1891-05-05,1891,5,5,"seq-4","ed-1",1,3734,8301,0,"sn92053945","https://articleextractor.org/pages/8301/iune_deckle_ver01/sn92053945/1891/05/05/ed-1/seq-4/0?user_id=6",NA,"8301_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","8303_0","The Globe-republican (Dodge City, Kan...)","Kansas",1891-04-15,1891,4,15,"seq-2","ed-1",1,4128,8303,0,"sn84029853","https://articleextractor.org/pages/8303/khi_cessna_ver01/sn84029853/1891/04/15/ed-1/seq-2/0?user_id=6",NA,"8303_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","8303_1","The Globe-republican (Dodge City, Kan...)","Kansas",1891-04-15,1891,4,15,"seq-2","ed-1",1,4129,8303,1,"sn84029853","https://articleextractor.org/pages/8303/khi_cessna_ver01/sn84029853/1891/04/15/ed-1/seq-2/0?user_id=6",NA,"8303_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","8304_0",NA,"Nebraska",1887-07-28,1887,7,28,"seq-4","ed-1",1,7453,8304,0,"sn99021999","https://articleextractor.org/pages/8304/nbu_chadron_ver01/sn99021999/1887/07/28/ed-1/seq-4/0?user_id=6",NA,"8304_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","8305_0","New Ulm weekly review (New Ulm, Minn.)","Minnesota",1891-03-18,1891,3,18,"seq-3","ed-1",1,5614,8305,0,"sn89064939","https://articleextractor.org/pages/8305/mnhi_audi_ver01/sn89064939/1891/03/18/ed-1/seq-3/0?user_id=6",NA,"8305_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","8305_1","New Ulm weekly review (New Ulm, Minn.)","Minnesota",1891-03-18,1891,3,18,"seq-3","ed-1",1,5578,8305,1,"sn89064939","https://articleextractor.org/pages/8305/mnhi_audi_ver01/sn89064939/1891/03/18/ed-1/seq-3/0?user_id=6",NA,"8305_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","8308_0","Grant County herald (Lancaster, Wis.)","Wisconsin",1889-12-05,1889,12,5,"seq-4","ed-1",1,13289,8308,0,"sn85033133","https://articleextractor.org/pages/8308/whi_jyme_ver01/sn85033133/1889/12/05/ed-1/seq-4/0?user_id=6",NA,"8308_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","8313_0","The daily Madisonian (Washington City...)","District of Columbia",1844-09-14,1844,9,14,"seq-2","ed-1",3,2025,8313,0,"sn84020074","https://articleextractor.org/pages/8313/dlc_dragon_ver01/sn84020074/1844/09/14/ed-1/seq-2/0?user_id=6",NA,"8313_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","8314_0","The Chanute times (Chanute, Kan.)","Kansas",1897-06-18,1897,6,18,"seq-2","ed-1",2,4430,8314,0,"sn85030529","https://articleextractor.org/pages/8314/khi_isabel_ver01/sn85030529/1897/06/18/ed-1/seq-2/0?user_id=6",NA,"8314_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","8315_0","Vermont phœnix (Brattleboro, Vt...)","Vermont",1889-05-10,1889,5,10,"seq-1","ed-1",1,12368,8315,0,"sn98060050","https://articleextractor.org/pages/8315/vtu_eden_ver01/sn98060050/1889/05/10/ed-1/seq-1/0?user_id=6",NA,"8315_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","8316_0",NA,"Virginia",1911-06-21,1911,6,21,"seq-6","ed-1",1,12172,8316,0,"sn90052005","https://articleextractor.org/pages/8316/vi_oldenburg_ver01/sn90052005/1911/06/21/ed-1/seq-6/0?user_id=6",NA,"8316_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","8318_0","The weekly messenger La.)","Louisiana",1894-06-23,1894,6,23,"seq-1","ed-1",4,5131,8318,0,"sn88064454","https://articleextractor.org/pages/8318/lu_strongguy_ver01/sn88064454/1894/06/23/ed-1/seq-1/0?user_id=6",NA,"8318_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","8320_0",NA,"Nebraska",1888-11-30,1888,11,30,"seq-1","ed-1",3,7473,8320,0,"sn99021999","https://articleextractor.org/pages/8320/nbu_dewitt_ver01/sn99021999/1888/11/30/ed-1/seq-1/0?user_id=6",NA,"8320_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","8321_0",NA,"Minnesota",1912-11-13,1912,11,13,"seq-3","ed-1",3,5687,8321,0,"sn89081128","https://articleextractor.org/pages/8321/mnhi_buick_ver01/sn89081128/1912/11/13/ed-1/seq-3/0?user_id=6",NA,"8321_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","8325_0","River Falls journal (River Falls, Pi...)","Wisconsin",1888-01-05,1888,1,5,"seq-2","ed-1",3,13150,8325,0,"sn85033255","https://articleextractor.org/pages/8325/whi_galky_ver01/sn85033255/1888/01/05/ed-1/seq-2/0?user_id=6",NA,"8325_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","8325_1","River Falls journal (River Falls, Pi...)","Wisconsin",1888-01-05,1888,1,5,"seq-2","ed-1",3,13151,8325,1,"sn85033255","https://articleextractor.org/pages/8325/whi_galky_ver01/sn85033255/1888/01/05/ed-1/seq-2/0?user_id=6",NA,"8325_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","8325_2","River Falls journal (River Falls, Pi...)","Wisconsin",1888-01-05,1888,1,5,"seq-2","ed-1",3,13152,8325,2,"sn85033255","https://articleextractor.org/pages/8325/whi_galky_ver01/sn85033255/1888/01/05/ed-1/seq-2/0?user_id=6",NA,"8325_2.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","8325_3","River Falls journal (River Falls, Pi...)","Wisconsin",1888-01-05,1888,1,5,"seq-2","ed-1",3,13153,8325,3,"sn85033255","https://articleextractor.org/pages/8325/whi_galky_ver01/sn85033255/1888/01/05/ed-1/seq-2/0?user_id=6",NA,"8325_3.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","8325_4","River Falls journal (River Falls, Pi...)","Wisconsin",1888-01-05,1888,1,5,"seq-2","ed-1",3,13154,8325,4,"sn85033255","https://articleextractor.org/pages/8325/whi_galky_ver01/sn85033255/1888/01/05/ed-1/seq-2/0?user_id=6",NA,"8325_4.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","8325_5","River Falls journal (River Falls, Pi...)","Wisconsin",1888-01-05,1888,1,5,"seq-2","ed-1",3,13155,8325,5,"sn85033255","https://articleextractor.org/pages/8325/whi_galky_ver01/sn85033255/1888/01/05/ed-1/seq-2/0?user_id=6",NA,"8325_5.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","8325_6","River Falls journal (River Falls, Pi...)","Wisconsin",1888-01-05,1888,1,5,"seq-2","ed-1",3,13156,8325,6,"sn85033255","https://articleextractor.org/pages/8325/whi_galky_ver01/sn85033255/1888/01/05/ed-1/seq-2/0?user_id=6",NA,"8325_6.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","8327_0","The Salt Lake herald (Salt Lake City ...)","Utah",1889-11-02,1889,11,2,"seq-1","ed-1",2,11685,8327,0,"sn85058130","https://articleextractor.org/pages/8327/uuml_griffith_ver01/sn85058130/1889/11/02/ed-1/seq-1/0?user_id=6",NA,"8327_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","8328_0","The Globe-republican (Dodge City, Kan...)","Kansas",1898-08-18,1898,8,18,"seq-7","ed-1",2,4135,8328,0,"sn84029853","https://articleextractor.org/pages/8328/khi_cessna_ver01/sn84029853/1898/08/18/ed-1/seq-7/0?user_id=6",NA,"8328_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","8329_0","The herald (Los Angeles [Ca...)","California",1895-05-21,1895,5,21,"seq-1","ed-1",2,1770,8329,0,"sn85042461","https://articleextractor.org/pages/8329/curiv_ogilby_ver01/sn85042461/1895/05/21/ed-1/seq-1/0?user_id=6",NA,"8329_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","8330_0","The daily morning Astorian (Astoria, Oregon)","Oregon",1889-12-20,1889,12,20,"seq-3","ed-1",2,10223,8330,0,"sn96061150","https://articleextractor.org/pages/8330/oru_hufnagel_ver02/sn96061150/1889/12/20/ed-1/seq-3/0?user_id=6",NA,"8330_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","8331_0","Democratic Northwest (Napoleon, Ohio)","Ohio",1889-05-30,1889,5,30,"seq-7","ed-1",3,9838,8331,0,"sn84028296","https://articleextractor.org/pages/8331/ohi_ingstad_ver01/sn84028296/1889/05/30/ed-1/seq-7/0?user_id=6",NA,"8331_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","8332_0","Evening journal (Wilmington, Del...)","Delaware",1897-01-09,1897,1,9,"seq-6","ed-1",2,1842,8332,0,"sn85042354","https://articleextractor.org/pages/8332/deu_bear_ver01/sn85042354/1897/01/09/ed-1/seq-6/0?user_id=6",NA,"8332_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","8332_1","Evening journal (Wilmington, Del...)","Delaware",1897-01-09,1897,1,9,"seq-6","ed-1",2,1843,8332,1,"sn85042354","https://articleextractor.org/pages/8332/deu_bear_ver01/sn85042354/1897/01/09/ed-1/seq-6/0?user_id=6",NA,"8332_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","8335_0","The Wichita daily eagle (Wichita, Kan.)","Kansas",1895-08-27,1895,8,27,"seq-1","ed-1",4,4435,8335,0,"sn82014635","https://articleextractor.org/pages/8335/khi_jennison_ver01/sn82014635/1895/08/27/ed-1/seq-1/0?user_id=6",NA,"8335_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","8336_0","Daily inter mountain (Butte, Mont.)","Montana",1901-01-15,1901,1,15,"seq-8","ed-1",2,7343,8336,0,"sn85053057","https://articleextractor.org/pages/8336/mthi_kestrel_ver02/sn85053057/1901/01/15/ed-1/seq-8/0?user_id=6",NA,"8336_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","8336_1","Daily inter mountain (Butte, Mont.)","Montana",1901-01-15,1901,1,15,"seq-8","ed-1",2,7342,8336,1,"sn85053057","https://articleextractor.org/pages/8336/mthi_kestrel_ver02/sn85053057/1901/01/15/ed-1/seq-8/0?user_id=6",NA,"8336_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","8337_0","The semi-weekly messenger (Wilmington, N.C...)","North Carolina",1902-01-07,1902,1,7,"seq-6","ed-1",2,8116,8337,0,"sn91068367","https://articleextractor.org/pages/8337/ncu_green_ver01/sn91068367/1902/01/07/ed-1/seq-6/0?user_id=6",NA,"8337_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","8339_0","The Paducah daily sun (Paducah, Ky.)","Kentucky",1896-12-28,1896,12,28,"seq-2","ed-1",2,4688,8339,0,"sn85052118","https://articleextractor.org/pages/8339/kyu_batman_ver01/sn85052118/1896/12/28/ed-1/seq-2/0?user_id=6",NA,"8339_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","8339_1","The Paducah daily sun (Paducah, Ky.)","Kentucky",1896-12-28,1896,12,28,"seq-2","ed-1",2,4689,8339,1,"sn85052118","https://articleextractor.org/pages/8339/kyu_batman_ver01/sn85052118/1896/12/28/ed-1/seq-2/0?user_id=6",NA,"8339_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","8340_0",NA,"South Dakota",1901-08-08,1901,8,8,"seq-2","ed-1",3,10642,8340,0,"sn98062949","https://articleextractor.org/pages/8340/sdhi_jicama_ver01/sn98062949/1901/08/08/ed-1/seq-2/0?user_id=6",NA,"8340_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","8342_0","The Manitowoc pilot (Manitowoc, Wis.)","Wisconsin",1896-09-10,1896,9,10,"seq-3","ed-1",3,13195,8342,0,"sn85033139","https://articleextractor.org/pages/8342/whi_grace_ver01/sn85033139/1896/09/10/ed-1/seq-3/0?user_id=6",NA,"8342_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","8344_0",NA,"Colorado",1900-11-29,1900,11,29,"seq-7","ed-1",2,1221,8344,0,"sn90051548","https://articleextractor.org/pages/8344/cohi_irwin_ver01/sn90051548/1900/11/29/ed-1/seq-7/0?user_id=6",NA,"8344_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","8345_0","The Democratic advocate (Westminster, Md...)","Maryland",1896-11-21,1896,11,21,"seq-3","ed-1",2,5170,8345,0,"sn85038292","https://articleextractor.org/pages/8345/mdu_douglass_ver01/sn85038292/1896/11/21/ed-1/seq-3/0?user_id=6",NA,"8345_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","8346_0","The Birmingham age-herald (Birmingham, Ala...)","Alabama",1907-03-17,1907,3,17,"seq-2","ed-1",2,834,8346,0,"sn85038485","https://articleextractor.org/pages/8346/au_evans_ver01/sn85038485/1907/03/17/ed-1/seq-2/0?user_id=6",NA,"8346_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","8348_0","Tulsa daily world (Tulsa, Indian T...)","Oklahoma",1911-11-12,1911,11,12,"seq-27","ed-1",2,9985,8348,0,"sn85042344","https://articleextractor.org/pages/8348/okhi_apache_ver02/sn85042344/1911/11/12/ed-1/seq-27/0?user_id=6",NA,"8348_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","8349_0","The news & observer (Raleigh, N.C.)","North Carolina",1901-03-15,1901,3,15,"seq-2","ed-1",3,8166,8349,0,"sn85042104","https://articleextractor.org/pages/8349/ncu_griffin_ver01/sn85042104/1901/03/15/ed-1/seq-2/0?user_id=6",NA,"8349_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","8350_0","The Adair County news (Columbia, Ky.)","Kentucky",1908-08-05,1908,8,5,"seq-4","ed-1",2,4741,8350,0,"sn86069496","https://articleextractor.org/pages/8350/kyu_charo_ver01/sn86069496/1908/08/05/ed-1/seq-4/0?user_id=6",NA,"8350_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","8351_0","The Paducah daily sun (Paducah, Ky.)","Kentucky",1897-08-23,1897,8,23,"seq-1","ed-1",2,4734,8351,0,"sn85052118","https://articleextractor.org/pages/8351/kyu_casablanca_ver01/sn85052118/1897/08/23/ed-1/seq-1/0?user_id=6",NA,"8351_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","8355_0","Daily public ledger (Maysville, Ky.)","Kentucky",1908-07-15,1908,7,15,"seq-3","ed-1",3,4911,8355,0,"sn86069117","https://articleextractor.org/pages/8355/kyu_hairspray_ver01/sn86069117/1908/07/15/ed-1/seq-3/0?user_id=6",NA,"8355_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","8355_1","Daily public ledger (Maysville, Ky.)","Kentucky",1908-07-15,1908,7,15,"seq-3","ed-1",3,4912,8355,1,"sn86069117","https://articleextractor.org/pages/8355/kyu_hairspray_ver01/sn86069117/1908/07/15/ed-1/seq-3/0?user_id=6",NA,"8355_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","8356_0","Red Lodge picket (Red Lodge, Mont...)","Montana",1897-06-19,1897,6,19,"seq-1","ed-1",2,7366,8356,0,"sn84036276","https://articleextractor.org/pages/8356/mthi_moose_ver01/sn84036276/1897/06/19/ed-1/seq-1/0?user_id=6",NA,"8356_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","8357_0","Eagle River review (Eagle River, Wi...)","Wisconsin",1898-06-23,1898,6,23,"seq-2","ed-1",2,12967,8357,0,"sn85040614","https://articleextractor.org/pages/8357/whi_arbutus_ver01/sn85040614/1898/06/23/ed-1/seq-2/0?user_id=6",NA,"8357_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","8357_1","Eagle River review (Eagle River, Wi...)","Wisconsin",1898-06-23,1898,6,23,"seq-2","ed-1",2,12968,8357,1,"sn85040614","https://articleextractor.org/pages/8357/whi_arbutus_ver01/sn85040614/1898/06/23/ed-1/seq-2/0?user_id=6",NA,"8357_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","8358_0","Los Angeles herald (Los Angeles [Calif.]) 1890-1893","California",1891-11-05,1891,11,5,"seq-5","ed-1",2,1709,8358,0,"sn84025968","https://articleextractor.org/pages/8358/curiv_lovelock_ver01/sn84025968/1891/11/05/ed-1/seq-5/0?user_id=6",NA,"8358_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","8360_0","The evening world (New York, N.Y.)","New York",1892-07-06,1892,7,6,"seq-5","ed-5",2,9130,8360,0,"sn83030193","https://articleextractor.org/pages/8360/nn_goethe_ver01/sn83030193/1892/07/06/ed-5/seq-5/0?user_id=6",NA,"8360_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","8361_0","Grant County herald (Lancaster, Wis.)","Wisconsin",1891-09-17,1891,9,17,"seq-2","ed-1",2,13299,8361,0,"sn85033133","https://articleextractor.org/pages/8361/whi_jyme_ver01/sn85033133/1891/09/17/ed-1/seq-2/0?user_id=6",NA,"8361_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","8362_0",NA,"Delaware",1893-08-10,1893,8,10,"seq-3","ed-1",2,1887,8362,0,"sn88053046","https://articleextractor.org/pages/8362/deu_horcrux_ver01/sn88053046/1893/08/10/ed-1/seq-3/0?user_id=6",NA,"8362_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","8363_0","Barton County democrat (Great Bend, Kan...)","Kansas",1896-09-24,1896,9,24,"seq-2","ed-1",2,4276,8363,0,"sn83040198","https://articleextractor.org/pages/8363/khi_finney_ver02/sn83040198/1896/09/24/ed-1/seq-2/0?user_id=6",NA,"8363_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","8366_0","The times (Washington [D.C...)","District of Columbia",1897-08-27,1897,8,27,"seq-3","ed-1",2,2043,8366,0,"sn85054468","https://articleextractor.org/pages/8366/dlc_dutch_ver02/sn85054468/1897/08/27/ed-1/seq-3/0?user_id=6",NA,"8366_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","8367_0",NA,"District of Columbia",1891-05-01,1891,5,1,"seq-1","ed-1",2,2188,8367,0,"sn87062228","https://articleextractor.org/pages/8367/dlc_harry_ver01/sn87062228/1891/05/01/ed-1/seq-1/0?user_id=6",NA,"8367_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","8368_0","The World (Martinsburg, W....)","West Virginia",1891-09-29,1891,9,29,"seq-1","ed-1",2,13474,8368,0,"sn85059538","https://articleextractor.org/pages/8368/wvu_hogan_ver01/sn85059538/1891/09/29/ed-1/seq-1/0?user_id=6",NA,"8368_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","8387_0","The spirit of democracy (Woodsfield, Ohi...)","Ohio",1874-06-23,1874,6,23,"seq-2","ed-1",1,9459,8387,0,"sn85038115","https://articleextractor.org/pages/8387/ohi_byrd_ver01/sn85038115/1874/06/23/ed-1/seq-2/0?user_id=6",NA,"8387_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","8388_0","Evening bulletin (Maysville [Ky.])","Kentucky",1882-06-14,1882,6,14,"seq-2","ed-1",1,4935,8388,0,"sn86069125","https://articleextractor.org/pages/8388/kyu_ishtar_ver01/sn86069125/1882/06/14/ed-1/seq-2/0?user_id=6",NA,"8388_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","8388_1","Evening bulletin (Maysville [Ky.])","Kentucky",1882-06-14,1882,6,14,"seq-2","ed-1",1,4936,8388,1,"sn86069125","https://articleextractor.org/pages/8388/kyu_ishtar_ver01/sn86069125/1882/06/14/ed-1/seq-2/0?user_id=6",NA,"8388_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","8389_0","The farmer and mechanic (Raleigh, N.C.)","North Carolina",1882-06-28,1882,6,28,"seq-1","ed-1",1,8090,8389,0,"sn85042098","https://articleextractor.org/pages/8389/ncu_grandfather_ver01/sn85042098/1882/06/28/ed-1/seq-1/0?user_id=6",NA,"8389_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","8389_1","The farmer and mechanic (Raleigh, N.C.)","North Carolina",1882-06-28,1882,6,28,"seq-1","ed-1",1,8091,8389,1,"sn85042098","https://articleextractor.org/pages/8389/ncu_grandfather_ver01/sn85042098/1882/06/28/ed-1/seq-1/0?user_id=6",NA,"8389_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","8390_0","The Brookhaven leader (Brookhaven, Mis...)","Mississippi",1888-07-26,1888,7,26,"seq-2","ed-1",2,6771,8390,0,"sn86074058","https://articleextractor.org/pages/8390/msar_agate_ver01/sn86074058/1888/07/26/ed-1/seq-2/0?user_id=6",NA,"8390_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","8391_0","Centre Hall reporter (Centre Hall, Pa...)","Pennsylvania",1871-10-06,1871,10,6,"seq-4","ed-1",1,10280,8391,0,"sn85054524","https://articleextractor.org/pages/8391/pst_kellerman_ver01/sn85054524/1871/10/06/ed-1/seq-4/0?user_id=6",NA,"8391_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","8395_0",NA,"North Dakota",1889-08-23,1889,8,23,"seq-3","ed-1",3,8560,8395,0,"sn88076144","https://articleextractor.org/pages/8395/ndhi_carbon_ver01/sn88076144/1889/08/23/ed-1/seq-3/0?user_id=6",NA,"8395_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","8399_0","Daily Kennebec journal (Augusta, Me.)","Maine",1873-05-03,1873,5,3,"seq-2","ed-1",1,5268,8399,0,"sn82014248","https://articleextractor.org/pages/8399/me_dyerbrook_ver01/sn82014248/1873/05/03/ed-1/seq-2/0?user_id=6",NA,"8399_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","8400_0","The sun (New York [N.Y.]) 1833-1916","New York",1884-03-25,1884,3,25,"seq-1","ed-1",1,9074,8400,0,"sn83030272","https://articleextractor.org/pages/8400/nn_angelou_ver01/sn83030272/1884/03/25/ed-1/seq-1/0?user_id=6",NA,"8400_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","8401_0","Chicago daily tribune (Chicago, Ill.)","Illinois",1874-02-06,1874,2,6,"seq-5","ed-1",1,2121,8401,0,"sn84031492","https://articleextractor.org/pages/8401/dlc_fullerton_ver02/sn84031492/1874/02/06/ed-1/seq-5/0?user_id=6",NA,"8401_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","8401_1","Chicago daily tribune (Chicago, Ill.)","Illinois",1874-02-06,1874,2,6,"seq-5","ed-1",1,2124,8401,1,"sn84031492","https://articleextractor.org/pages/8401/dlc_fullerton_ver02/sn84031492/1874/02/06/ed-1/seq-5/0?user_id=6",NA,"8401_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","8402_0","Shenandoah herald (Woodstock, Va.)","Virginia",1868-12-17,1868,12,17,"seq-2","ed-1",1,12034,8402,0,"sn85026941","https://articleextractor.org/pages/8402/vi_jennet_ver02/sn85026941/1868/12/17/ed-1/seq-2/0?user_id=6",NA,"8402_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","8404_0","Vermont phœnix (Brattleboro, Vt...)","Vermont",1875-10-08,1875,10,8,"seq-2","ed-1",1,12364,8404,0,"sn98060050","https://articleextractor.org/pages/8404/vtu_eden_ver01/sn98060050/1875/10/08/ed-1/seq-2/0?user_id=6",NA,"8404_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","8405_1","Chicago tribune (Chicago, Ill.)","Illinois",1867-05-11,1867,5,11,"seq-2","ed-1",1,2259,8405,1,"sn82014064","https://articleextractor.org/pages/8405/dlc_kedzie_ver02/sn82014064/1867/05/11/ed-1/seq-2/0?user_id=6",NA,"8405_1.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","8407_0","Gallipolis journal (Gallipolis, Ohi...)","Ohio",1852-07-29,1852,7,29,"seq-2","ed-1",1,9673,8407,0,"sn85038121","https://articleextractor.org/pages/8407/ohi_edgar_ver01/sn85038121/1852/07/29/ed-1/seq-2/0?user_id=6",NA,"8407_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","8408_0","The New York herald (New York [N.Y.])","New York",1879-07-10,1879,7,10,"seq-7","ed-1",1,1999,8408,0,"sn83030313","https://articleextractor.org/pages/8408/dlc_crowfoot_ver01/sn83030313/1879/07/10/ed-1/seq-7/0?user_id=6",NA,"8408_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","8409_0","The daily crescent ([New Orleans, L...)","Louisiana",1851-06-05,1851,6,5,"seq-2","ed-1",1,5051,8409,0,"sn82015378","https://articleextractor.org/pages/8409/lu_diglett_ver01/sn82015378/1851/06/05/ed-1/seq-2/0?user_id=6",NA,"8409_0.txt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
