"","index","file_name","article_title","date","year","newspaper_name","newspaper_city","newspaper_state","collection","abstract","store_id","authors","document_type","issn","pages","find_a_copy","start_page","filepath","url","black_press","month","day","page","edition","mod_id","file_id","article_id","sn","black"
"31",47,"bp50","CHANGING ATTITUDE",1932-08-24,1932,"Atlanta Daily World (1932-)","Atlanta","Georgia","ProQuest Historical Newspapers: Atlanta Daily World",NA,490403556,NA,"editorial_article","1528-6142",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=6&amp;date=1932-08-24&amp;atitle=CHANGING+ATTITUDE&amp;au=&amp;id=doi:","6","black_press/bp50.txt","https://www.proquest.com/historical-newspapers/changing-attitude/docview/490403556/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",48,"bp51","Harlem Sketchbook: Storm Signals",1933-12-06,1933,"The New York Amsterdam News (1922-1938)","New_York","New_York","ProQuest Historical Newspapers: New York Amsterdam News","GENERALLY SPEAKING, thoughtful observers of the American scene were not astonished when a tidal wave of mob violence swept over the country last week. Only two incidents of the wide-spread disorder were even slightly surprising. One was the outspoken approval of mob law expressed by Governor Ralph of California. The other was the failure of the Scottsboro powder keg to explode.",226160549,"Lewis, Theophilus","article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+New+York+Amsterdam+News+%281922-1938%29&amp;spage=6&amp;date=1933-12-06&amp;atitle=Harlem+Sketchbook&amp;au=Lewis%2C+Theophilus&amp;id=doi:","6","black_press/bp51.txt","https://www.proquest.com/historical-newspapers/harlem-sketchbook/docview/226160549/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",49,"bp52","LOUISIANA MOB LYNCHED WRONG MAN: LOUISIANA MOBBERS MURDER INNOCENT MAN FOR CRIME",1933-03-04,1933,"The Chicago Defender (National edition) (1921-1967)","Chicago","Illinois","ProQuest Historical Newspapers: Chicago Defender","RINGGOLD, La., March 3.--Latest reports here are to the effect that the sheriff's posse which took part in the lynching of Nelson Nash, accused of murdering J. P. Batchelor, a white banker, erred in selecting its victim. Rumor is current here that Batchelor was slain by a white man.",492373532,NA,"front_page","2572-5319","1","https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=25725319&amp;volume=&amp;issue=&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;spage=1&amp;date=1933-03-04&amp;atitle=LOUISIANA+MOB+LYNCHED+WRONG+MAN&amp;au=&amp;id=doi:","1","black_press/bp52.txt","https://www.proquest.com/historical-newspapers/louisiana-mob-lynched-wrong-man/docview/492373532/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",50,"bp53","Pennsylvania Law Does Not Sanction Separate Schools, Says Floyd L. Logan, The President Of Philadelphia Educational Equality League: PIONEER IN BERWYN FIGHT MAKES SCIENTIFIC STUDY OF THE SEGREGATION ISSUE",1933-11-11,1933,"The Pittsburgh Courier (1911-1950)","Pittsburgh","Pennsylvania","ProQuest Historical Newspapers: Pittsburgh Courier","Dr. Leslie Pinkney Hill's recent pro-segregation speech has been the occasion of such bitter criticism and condemnation. Many individuals of the rice joined some of her newsparers, namely, the Philadelphia Independent and other papers, in scathing ... of Dr. Hill's advocacy of a form of racial circumscriptions and separation which has been is at present the cause of many of the economic, social and political ills of in Negro race.",201962396,"Logan, Floyd L","article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=A7&amp;date=1933-11-11&amp;atitle=Pennsylvania+Law+Does+Not+Sanction+Separate+Schools%2C+Says+Floyd+L.+Logan%2C+The+President+Of+Philadelphia+Educational+Equality+League&amp;au=Logan%2C+Floyd+L&amp;id=doi:","A7","black_press/bp53.txt","https://www.proquest.com/historical-newspapers/pennsylvania-law-does-not-sanction-separate/docview/201962396/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",51,"bp54","BUSINESS LEADERS RESENT LYNCHING: MOB VICTIM WAS A ""GOOD"" CITIZEN",1934-08-18,1934,"New Journal and Guide (1916-)","Norfolk","Virginia","ProQuest Historical Newspapers: Norfolk Journal and Guide",NA,567188413,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+Journal+and+Guide+%281916-%29&amp;spage=5&amp;date=1934-08-18&amp;atitle=BUSINESS+LEADERS+RESENT+LYNCHING&amp;au=&amp;id=doi:","5","black_press/bp54.txt","https://www.proquest.com/historical-newspapers/business-leaders-resent-lynching/docview/567188413/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",52,"bp55","Kentucky Mob Lynches Youth",1934-01-27,1934,"The Pittsburgh Courier (1911-1950)","Pittsburgh","Pennsylvania","ProQuest Historical Newspapers: Pittsburgh Courier",NA,201970779,NA,"front_page",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=1&amp;date=1934-01-27&amp;atitle=Kentucky+Mob+Lynches+Youth&amp;au=&amp;id=doi:","1","black_press/bp55.txt","https://www.proquest.com/historical-newspapers/kentucky-mob-lynches-youth/docview/201970779/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",53,"bp56","LET'S STOP COMPLAINING AND GET BUSY",1934-01-06,1934,"Cleveland Call and Post (1934-1962)","Cleveland","Ohio","ProQuest Historical Newspapers: Cleveland Call and Post","1934 is one week old. The race complained about many things in 1933. The question now is, whether we are going to stop complaining and start doing something, or whether we are just going through new year with the same long sad story.",184035047,NA,"editorial_article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=Cleveland+Call+and+Post+%281934-1962%29&amp;spage=6&amp;date=1934-01-06&amp;atitle=LET%27S+STOP+COMPLAINING+AND+GET+BUSY&amp;au=&amp;id=doi:","6","black_press/bp56.txt","https://www.proquest.com/historical-newspapers/lets-stop-complaining-get-busy/docview/184035047/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",54,"bp57","Respectability: The Dendys Acquired It, But It Didn't Save Them From a Mob A Year Ago This Week Whites Took Life of South Carolinan Booker T. Washington Theory Exploded by Other Lynchings",1934-07-07,1934,"The New York Amsterdam News (1922-1938)","New_York","New_York","ProQuest Historical Newspapers: New York Amsterdam News","IT WAS THE THEORY--or perhaps one should say the fervent hope--of Booker T. Washington that as the Negro acquired education and property and attained stability and respectability the white South would recognize his merit and award it with a voluntary extension of the...",226186225,"HENRY LEE MOON","article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+New+York+Amsterdam+News+%281922-1938%29&amp;spage=9&amp;date=1934-07-07&amp;atitle=Respectability&amp;au=HENRY+LEE+MOON&amp;id=doi:","9","black_press/bp57.txt","https://www.proquest.com/historical-newspapers/respectability/docview/226186225/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",55,"bp58","Lynching Scored As Democratic Pastime: Deflection Of 20,000 Negro Votes Seen Senator Salus Places. Blame of Lynching On Democrats HARMONY IN G.0.P. Heavy Meeting Schedule In Last Minute Drive By Republicans",1934-11-01,1934,"Philadelphia Tribune (1912-)","Philadelphia","Pennsylvania","ProQuest Historical Newspapers: Philadelphia Tribune","Twenty-thousand colored votes were lost to the Democratic candidates in Pennsylvania when the Florida mob lynched Claude Neale last week...",531357368,"Roster, Edgar","front_page","0746-956X",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=0746956X&amp;volume=&amp;issue=&amp;title=Philadelphia+Tribune+%281912-%29&amp;spage=1&amp;date=1934-11-01&amp;atitle=Lynching+Scored+As+Democratic+Pastime&amp;au=Roster%2C+Edgar&amp;id=doi:","1","black_press/bp58.txt","https://www.proquest.com/historical-newspapers/lynching-scored-as-democratic-pastime/docview/531357368/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",56,"bp59","FLORIDA COLLEGE PROTESTS MOB'S GRUESOME DEED: FACULTY, PRESIDENT, AND STUDENTS ASK FOR REAL ACTION",1934-11-24,1934,"New Journal and Guide (1916-)","Norfolk","Virginia","ProQuest Historical Newspapers: Norfolk Journal and Guide","Three hundred and forty teachers and students of Rollins College, an important educational institution located here, have gone on record...",567238815,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+Journal+and+Guide+%281916-%29&amp;spage=10&amp;date=1934-11-24&amp;atitle=FLORIDA+COLLEGE+PROTESTS+MOB%27S+GRUESOME+DEED&amp;au=&amp;id=doi:","10","black_press/bp59.txt","https://www.proquest.com/historical-newspapers/florida-college-protests-mobs-gruesome-deed/docview/567238815/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",57,"bp60","WHAT THEY SAY ABOUT LATES",1934-11-03,1934,"Cleveland Call and Post (1934-1962)","Cleveland","Ohio","ProQuest Historical Newspapers: Cleveland Call and Post","The lvnching of Claude Neal by a mob at Marianna. Fla. Saturday, October 27th has occasioned considerable comment from various quarters. The Call &amp; Post herewith statements made by various persons and organizations:",184037922,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=Cleveland+Call+and+Post+%281934-1962%29&amp;spage=8&amp;date=1934-11-03&amp;atitle=WHAT+THEY+SAY+ABOUT+LATES&amp;au=&amp;id=doi:","8","black_press/bp60.txt","https://www.proquest.com/historical-newspapers/what-they-say-about-lates/docview/184037922/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",58,"bp61","RESPECTABILITY: DENDYS HAD IT, BUT IT FAILED TO SAVE THEM",1935-04-25,1935,"Philadelphia Tribune (1912-)","Philadelphia","Pennsylvania","ProQuest Historical Newspapers: Philadelphia Tribune","It was the theory--or one should say the fervent Booker T. Washington that as the Negro acquired education and property and attained stability and...",531361197,"Moon, Henry","article","0746-956X",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=0746956X&amp;volume=&amp;issue=&amp;title=Philadelphia+Tribune+%281912-%29&amp;spage=5&amp;date=1935-04-25&amp;atitle=RESPECTABILITY&amp;au=Moon%2C+Henry&amp;id=doi:","5","black_press/bp61.txt","https://www.proquest.com/historical-newspapers/respectability/docview/531361197/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",59,"bp62","Mary Turner and 18 Men Died in 5 Days of Georgia Terror: Governor Refuses to Prosecute 17 Known Members of Mob 259 Negroes Lynched in First 15 Months of War Period I. 324 Hours in Georgia",1935-02-23,1935,"The New York Amsterdam News (1922-1938)","New_York","New_York","ProQuest Historical Newspapers: New York Amsterdam News","WE WERE MAKING the world Safe for Democracy at that time. We were avenging the Rape of Belgium and boiling with indignation at the atrocities attributed , by our official propaganda department, to the Huns. We were fighting to rid civilization a Kultur.",226240025,"Poston, T R","article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+New+York+Amsterdam+News+%281922-1938%29&amp;spage=9&amp;date=1935-02-23&amp;atitle=Mary+Turner+and+18+Men+Died+in+5+Days+of+Georgia+Terror&amp;au=Poston%2C+T+R&amp;id=doi:","9","black_press/bp62.txt","https://www.proquest.com/historical-newspapers/mary-turner-18-men-died-5-days-georgia-terror/docview/226240025/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",60,"bp64","Woman Leads Mob In Effort To Kill Girl: Would Seize Girl Who Slew White Man In Self Defense",1936-06-06,1936,"New Journal and Guide (1916-)","Norfolk","Virginia","ProQuest Historical Newspapers: Norfolk Journal and Guide",NA,567349490,"Special to Journal and Guide","article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=New+Journal+and+Guide+%281916-%29&amp;spage=10&amp;date=1936-06-06&amp;atitle=Woman+Leads+Mob+In+Effort+To+Kill+Girl&amp;au=Special+to+Journal+and+Guide&amp;id=doi:","10","black_press/bp64.txt","https://www.proquest.com/historical-newspapers/woman-leads-mob-effort-kill-girl/docview/567349490/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",61,"bp65","Views Of Other Editors: A TYPICAL LYNCHING STORY",1936-10-10,1936,"The Pittsburgh Courier (1911-1950)","Pittsburgh","Pennsylvania","ProQuest Historical Newspapers: Pittsburgh Courier","Here's a dispatch from Dalton Ga., telling of the lynching of a young Negro accused of an attempted attack on a white woman a typical chapter in the history of mobs in the South.",202011853,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=10&amp;date=1936-10-10&amp;atitle=Views+Of+Other+Editors&amp;au=&amp;id=doi:","10","black_press/bp65.txt","https://www.proquest.com/historical-newspapers/views-other-editors/docview/202011853/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",62,"bp66","FATE OF LYNCHING BILL: HELD BY SENATE ""BLOW TORCH"" LYNCHINGS SHOCK ""CIVILIZED FRINGE"" IN THE SOUTH SOUTHERN WHITE WOMEN RUSH PROTESTS TO MISSISSIPPI GOVERNOR--DEMAND ""BLIND"" OFFICIALS BE PUNISHED SITE WHERE MISSISSIPPI MOB LYNCHED TWO",1937-04-24,1937,"The Pittsburgh Courier (1911-1950)","Pittsburgh","Pennsylvania","ProQuest Historical Newspapers: Pittsburgh Courier","JACKSON, Miss., April 22--(ANP)--A wave of indignation among both white and colored citizens, such as the South has never seen before, has resulted from the brutal mob murder at Duck Hill, Miss., Tuesday afternoon, when one Negro was tortured and burned to death, another shot to death and a third beaten unmercifully by a mob of more than 250 blood-thirsty...",202027646,NA,"front_page",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=1&amp;date=1937-04-24&amp;atitle=FATE+OF+LYNCHING+BILL&amp;au=&amp;id=doi:","1","black_press/bp66.txt","https://www.proquest.com/historical-newspapers/fate-lynching-bill/docview/202027646/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",63,"bp67","SAVAGE AMERICA",1937-01-30,1937,"The Pittsburgh Courier (1911-1950)","Pittsburgh","Pennsylvania","ProQuest Historical Newspapers: Pittsburgh Courier","It's a brutal world just now. Nazis in Germany have been beating and hectoring Jews to death; and in one wild night Hitler removed all dangerous rivals in his own party by the process of execution without trial. The Russian Communists, for political effect only, have of late shot in the back 16 men alleged to be adherents of Trotsky. Fascists rebels in Spain have been massacring Communists and anarchists wherever found, while the wild Reds who fringe the 'forces of the republic have been murdering royalists and priests. We Americans hold upour hands in horror.",202036615,"Irwin, Will","article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=24&amp;date=1937-01-30&amp;atitle=SAVAGE+AMERICA&amp;au=Irwin%2C+Will&amp;id=doi:","24","black_press/bp67.txt","https://www.proquest.com/historical-newspapers/savage-america/docview/202036615/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",64,"bp68","ALABAMA SHERIFF SAVED BY COURT",1937-07-03,1937,"The Pittsburgh Courier (1911-1950)","Pittsburgh","Pennsylvania","ProQuest Historical Newspapers: Pittsburgh Courier","MONTGOMERY, Ala., July 1--() -- Attorney General ... Carmichael lost his fight for reopening of the impeachment case of Sheriff J. L. Corbitt of Henry county, when the Alabama Supreme Court last week overruled the application for rehearing filed by Mr. Carmichael on behalf of the State.",202015244,"Special","article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=4&amp;date=1937-07-03&amp;atitle=ALABAMA+SHERIFF+SAVED+BY+COURT&amp;au=Special&amp;id=doi:","4","black_press/bp68.txt","https://www.proquest.com/historical-newspapers/alabama-sheriff-saved-court/docview/202015244/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",65,"bp69","WHAT WILLIAM PICKENS SAYS: ALABAMA'S LEGAL LYNCHING-FLORIDA'S ... LYNCHING",1937-07-30,1937,"Atlanta Daily World (1932-)","Atlanta","Georgia","ProQuest Historical Newspapers: Atlanta Daily World","In Florida, near the offices of the Governor, a mob took two Negro boys of 18 years age out of jail and shot them like dogs,--or rather as men do not shoot dogs. There is no use in going into the charges against the boys: they were charged with ""stabbing"" a policeman...",490530138,"Pickens, William","article","1528-6142",NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=15286142&amp;volume=&amp;issue=&amp;title=Atlanta+Daily+World+%281932-%29&amp;spage=6&amp;date=1937-07-30&amp;atitle=WHAT+WILLIAM+PICKENS+SAYS&amp;au=Pickens%2C+William&amp;id=doi:","6","black_press/bp69.txt","https://www.proquest.com/historical-newspapers/what-william-pickens-says/docview/490530138/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",66,"bp70","ALABAMA MOBBISTS LYNCHED WRONG MAN",1937-06-12,1937,"The New York Amsterdam News (1922-1938)","New_York","New_York","ProQuest Historical Newspapers: New York Amsterdam News",NA,226175690,NA,"article",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+New+York+Amsterdam+News+%281922-1938%29&amp;spage=4&amp;date=1937-06-12&amp;atitle=ALABAMA+MOBBISTS+LYNCHED+WRONG+MAN&amp;au=&amp;id=doi:","4","black_press/bp70.txt","https://www.proquest.com/historical-newspapers/alabama-mobbists-lynched-wrong-man/docview/226175690/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",67,"bp71","N. Y. SUPREME COURT UPHOLDS RESIDENTIAL SEGREGATION BAR: ALABAMA SUPREME COURT FREES ""LYNCH SHERIFF"" DECISION SPLIT; TWO JUSTICES DISSENT PROBE SHOWS OFFICIAL WARNED MOB WAS FORMING -- TEN LYNCHERS IDENTIFIED -- ATT'Y GENERAL SAYS WRONG MAN LYNCHED",1937-06-12,1937,"The Pittsburgh Courier (1911-1950)","Pittsburgh","Pennsylvania","ProQuest Historical Newspapers: Pittsburgh Courier","MONTGOMERY, Ala., June 10 -- (ANP) Although the six justices of the State Supreme Court were told that Sheriff J. L. Corbitt, of Henry County had plenty of warnings about mob violence yet refused to take any precautions which would...",202023943,NA,"front_page",NA,NA,"https://umaryland.on.worldcat.org/atoztitles/link?sid=ProQ:&amp;issn=&amp;volume=&amp;issue=&amp;title=The+Pittsburgh+Courier+%281911-1950%29&amp;spage=1&amp;date=1937-06-12&amp;atitle=N.+Y.+SUPREME+COURT+UPHOLDS+RESIDENTIAL+SEGREGATION+BAR&amp;au=&amp;id=doi:","1","black_press/bp71.txt","https://www.proquest.com/historical-newspapers/n-y-supreme-court-upholds-residential-segregation/docview/202023943/se-2?accountid=14696","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA
