Sasha_Mohamed,reviewed_by_te,newspaper_name,year,lynching,attempted_y_n,lynching_state,lynching_city,date,similar_coverage_y_n,month,day,page,edition,mod_id,newspaper_state,file_id2.x,num_annotations,file_id2.y,newspaper_city,state,url.y,article_id,sn,url_fixed,date2,url_final
NA,x,"Litchfield enquirer (Litchfield, Con...)",1837,Yes,NA,KY,WARREN,1837/12/21,NA,12,21,seq-2,ed-1,2,Connecticut,87132_0,1,14163_1,LITCHFIELD,CT,https://articleextractor.org/pages/14214/ct_barnum_ver01/sn84020071/1837/12/21/ed-1/seq-2/1,0,sn84020071,https://articleextractor.org/pages/87132/ct_barnum_ver01/sn84020071,1837-12-21,https://articleextractor.org/pages/87132/ct_barnum_ver01/sn84020071/1837/12/21/ed-1/seq-2/0?user_id=6
NA,NA,Vermont telegraph (Brandon [Vt.]),1838,NA,NA,NA,NA,1838/02/14,NA,2,14,seq-2,ed-1,2,Vermont,87565_0,NA,NA,NA,NA,NA,0,sn83025661,https://articleextractor.org/pages/87565/vtu_kirby_ver02/sn83025661,1838-02-14,https://articleextractor.org/pages/87565/vtu_kirby_ver02/sn83025661/1838/02/14/ed-1/seq-2/0?user_id=6
NA,NA,The Madisonian (Washington City...),1838,NA,NA,NA,NA,1838/05/01,NA,5,1,seq-3,ed-1,2,District of Columbia,87569_0,NA,NA,NA,NA,NA,0,sn82015015,https://articleextractor.org/pages/87569/dlc_alicanto_ver02/sn82015015,1838-05-01,https://articleextractor.org/pages/87569/dlc_alicanto_ver02/sn82015015/1838/05/01/ed-1/seq-3/0?user_id=6
NA,NA,"Richmond enquirer (Richmond, Va.)",1838,NA,NA,NA,NA,1838/06/12,NA,6,12,seq-5,ed-1,1,Virginia,90886_0,NA,NA,NA,NA,NA,0,sn84024735,https://articleextractor.org/pages/90886/vi_armani_ver02/sn84024735,1838-06-12,https://articleextractor.org/pages/90886/vi_armani_ver02/sn84024735/1838/06/12/ed-1/seq-5/0?user_id=6
NA,NA,True American (New Orleans [La...),1838,NA,NA,NA,NA,1838/08/25,NA,8,25,seq-2,ed-1,1,Louisiana,8083_1,NA,NA,NA,NA,NA,1,sn83016527,https://articleextractor.org/pages/8083/lu_sands_ver01/sn83016527,1838-08-25,https://articleextractor.org/pages/8083/lu_sands_ver01/sn83016527/1838/08/25/ed-1/seq-2/0?user_id=6
NA,x,"Burlington free press (Burlington, Vt.)",1839,Yes,NA,TX,NATCHITOCHES,1839/04/12,NA,4,12,seq-2,ed-1,2,Vermont,87562_0,1,15884_1,BURLINGTON,VT,https://articleextractor.org/pages/16772/vtu_adamant_ver01/sn84023127/1839/04/12/ed-1/seq-2/1,0,sn84023127,https://articleextractor.org/pages/87562/vtu_adamant_ver01/sn84023127,1839-04-12,https://articleextractor.org/pages/87562/vtu_adamant_ver01/sn84023127/1839/04/12/ed-1/seq-2/0?user_id=6
NA,x,"Burlington free press (Burlington, Vt.)",1839,Yes,NA,TX,NATCHITOCHES,1839/04/12,NA,4,12,seq-2,ed-1,2,Vermont,87562_1,1,15884_1,BURLINGTON,VT,https://articleextractor.org/pages/16772/vtu_adamant_ver01/sn84023127/1839/04/12/ed-1/seq-2/1,1,sn84023127,https://articleextractor.org/pages/87562/vtu_adamant_ver01/sn84023127,1839-04-12,https://articleextractor.org/pages/87562/vtu_adamant_ver01/sn84023127/1839/04/12/ed-1/seq-2/0?user_id=6
NA,x,"Alexandria gazette (Alexandria, D.C...)",1839,Yes,NA,can't verify the state,MONROE COUNTY,1839/04/19,NA,4,19,seq-2,ed-1,1,District of Columbia,16824_0,1,16383_1,ALEXANDRIA,DC,https://articleextractor.org/pages/16824/vi_aquasox_ver01/sn85025007/1839/04/19/ed-1/seq-2/1,0,sn85025007,https://articleextractor.org/pages/16824/vi_aquasox_ver01/sn85025007,1839-04-19,https://articleextractor.org/pages/16824/vi_aquasox_ver01/sn85025007/1839/04/19/ed-1/seq-2/0?user_id=6
NA,x,True American (New Orleans [La...),1839,"Yes, attempted",Yes,can't verify the state,can't verify the city,1839/06/07,NA,6,7,seq-2,ed-1,2,Louisiana,87564_0,1,15901_1,NEW ORLEANS,LA,https://articleextractor.org/pages/16773/lu_sands_ver01/sn83016527/1839/06/07/ed-1/seq-2/1,0,sn83016527,https://articleextractor.org/pages/87564/lu_sands_ver01/sn83016527,1839-06-07,https://articleextractor.org/pages/87564/lu_sands_ver01/sn83016527/1839/06/07/ed-1/seq-2/0?user_id=6
NA,NA,"Southern Argus (Columbus, Miss.)",1839,NA,NA,NA,NA,1839/06/18,NA,6,18,seq-2,ed-1,2,Mississippi,9416_0,NA,NA,NA,NA,NA,0,sn83016884,https://articleextractor.org/pages/9416/msar_kingsombra_ver01/sn83016884,1839-06-18,https://articleextractor.org/pages/9416/msar_kingsombra_ver01/sn83016884/1839/06/18/ed-1/seq-2/0?user_id=6
NA,x,"Alexandria gazette (Alexandria, D.C...)",1839,No,NA,NA,NA,1839/06/18,NA,6,18,seq-2,ed-1,1,District of Columbia,16823_0,2,7928_2,ALEXANDRIA,DC,https://articleextractor.org/pages/16823/vi_aquasox_ver01/sn85025007/1839/06/18/ed-1/seq-2/1,0,sn85025007,https://articleextractor.org/pages/16823/vi_aquasox_ver01/sn85025007,1839-06-18,https://articleextractor.org/pages/16823/vi_aquasox_ver01/sn85025007/1839/06/18/ed-1/seq-2/0?user_id=6
NA,x,"Alexandria gazette (Alexandria, D.C...)",1839,No,NA,NA,NA,1839/06/18,NA,6,18,seq-2,ed-1,1,District of Columbia,16823_0,1,15928_1,ALEXANDRIA,DC,https://articleextractor.org/pages/16823/vi_aquasox_ver01/sn85025007/1839/06/18/ed-1/seq-2/1,0,sn85025007,https://articleextractor.org/pages/16823/vi_aquasox_ver01/sn85025007,1839-06-18,https://articleextractor.org/pages/16823/vi_aquasox_ver01/sn85025007/1839/06/18/ed-1/seq-2/0?user_id=6
NA,x,NA,1839,Yes,Yes,MD,HAGERSTOWN,1839/06/20,NA,6,20,seq-3,ed-1,1,West Virginia,16774_0,1,15894_1,NA,NA,https://articleextractor.org/pages/16774/wvu_jacob_ver01/sn84026784/1839/06/20/ed-1/seq-3/1,0,sn84026784,https://articleextractor.org/pages/16774/wvu_jacob_ver01/sn84026784,1839-06-20,https://articleextractor.org/pages/16774/wvu_jacob_ver01/sn84026784/1839/06/20/ed-1/seq-3/0?user_id=6
NA,NA,"The voice of freedom (Montpelier, Vt.)",1839,NA,NA,NA,NA,1839/06/22,NA,6,22,seq-1,ed-1,1,Vermont,16775_0,NA,NA,NA,NA,NA,0,sn84022687,https://articleextractor.org/pages/16775/vtu_green_ver02/sn84022687,1839-06-22,https://articleextractor.org/pages/16775/vtu_green_ver02/sn84022687/1839/06/22/ed-1/seq-1/0?user_id=6
NA,NA,NA,1839,NA,NA,NA,NA,1839/07/18,NA,7,18,seq-3,ed-1,1,Mississippi,16776_0,NA,NA,NA,NA,NA,0,sn87065377,https://articleextractor.org/pages/16776/msar_ikat_ver01/sn87065377,1839-07-18,https://articleextractor.org/pages/16776/msar_ikat_ver01/sn87065377/1839/07/18/ed-1/seq-3/0?user_id=6
NA,NA,The Madisonian (Washington City...),1839,NA,NA,NA,NA,1839/08/14,NA,8,14,seq-2,ed-1,1,District of Columbia,16780_0,NA,NA,NA,NA,NA,0,sn82015015,https://articleextractor.org/pages/16780/dlc_alicanto_ver02/sn82015015,1839-08-14,https://articleextractor.org/pages/16780/dlc_alicanto_ver02/sn82015015/1839/08/14/ed-1/seq-2/0?user_id=6
NA,NA,NA,1839,NA,NA,NA,NA,1839/08/15,NA,8,15,seq-2,ed-1,1,West Virginia,87563_0,NA,NA,NA,NA,NA,0,sn84026784,https://articleextractor.org/pages/87563/wvu_jacob_ver01/sn84026784,1839-08-15,https://articleextractor.org/pages/87563/wvu_jacob_ver01/sn84026784/1839/08/15/ed-1/seq-2/0?user_id=6
NA,NA,Vermont telegraph (Brandon [Vt.]),1840,NA,NA,NA,NA,1840/04/29,NA,4,29,seq-2,ed-1,1,Vermont,16778_0,NA,NA,NA,NA,NA,0,sn83025661,https://articleextractor.org/pages/16778/vtu_fennal_ver01/sn83025661,1840-04-29,https://articleextractor.org/pages/16778/vtu_fennal_ver01/sn83025661/1840/04/29/ed-1/seq-2/0?user_id=6
NA,x,Vermont telegraph,1851,No,NA,NA,NA,1840/04/29,NA,NA,NA,seq-2,NA,NA,NA,NA,0,16531_0,BRANDON,VT,https://articleextractor.org/pages/5068/vtu_fennal_ver01/sn83025661/1840/04/29/ed-1/seq-2/0?user_id=6,NA,sn83025661,NA,1840-04-29,https://articleextractor.org/pages/5068/vtu_fennal_ver01/sn83025661/1840/04/29/NA/seq-2/0?user_id=6
NA,NA,"Daily Richmond Whig (Richmond, Va.)",1841,NA,NA,NA,NA,1841/02/27,NA,2,27,seq-3,ed-1,3,Virginia,16789_0,NA,NA,NA,NA,NA,0,sn85026768,https://articleextractor.org/pages/16789/vi_appaloosa_ver01/sn85026768,1841-02-27,https://articleextractor.org/pages/16789/vi_appaloosa_ver01/sn85026768/1841/02/27/ed-1/seq-3/0?user_id=6
NA,NA,"The Caledonian (St. Johnsbury, ...)",1841,NA,NA,NA,NA,1841/05/18,NA,5,18,seq-2,ed-1,1,Vermont,87566_0,NA,NA,NA,NA,NA,0,sn84023252,https://articleextractor.org/pages/87566/vtu_londonderry_ver01/sn84023252,1841-05-18,https://articleextractor.org/pages/87566/vtu_londonderry_ver01/sn84023252/1841/05/18/ed-1/seq-2/0?user_id=6
NA,x,"Southport telegraph (Southport, W.T....)",1841,Yes,NA,IL,OGLE CO.,1841/07/20,NA,7,20,seq-2,ed-1,1,Wisconsin,16793_0,1,16055_1,SOUTHPORT,WS,https://articleextractor.org/pages/16793/whi_dynamite_ver01/sn85040303/1841/07/20/ed-1/seq-2/1,0,sn85040303,https://articleextractor.org/pages/16793/whi_dynamite_ver01/sn85040303,1841-07-20,https://articleextractor.org/pages/16793/whi_dynamite_ver01/sn85040303/1841/07/20/ed-1/seq-2/0?user_id=6
NA,x,NA,1841,Yes,NA,IL,OGLE CO.,1841/07/22,NA,7,22,seq-1,ed-1,2,West Virginia,87578_0,1,16043_1,CHARLESTOWN,WV,https://articleextractor.org/pages/16790/wvu_jacob_ver01/sn84026784/1841/07/22/ed-1/seq-1/1,0,sn84026784,https://articleextractor.org/pages/87578/wvu_jacob_ver01/sn84026784,1841-07-22,https://articleextractor.org/pages/87578/wvu_jacob_ver01/sn84026784/1841/07/22/ed-1/seq-1/0?user_id=6
NA,x,"Southport telegraph (Southport, W.T....)",1841,Yes,NA,IL,OGLE CO.,1841/07/27,NA,7,27,seq-2,ed-1,1,Wisconsin,16792_0,1,16045_1,SOUTHPORT,WS,https://articleextractor.org/pages/16792/whi_dynamite_ver01/sn85040303/1841/07/27/ed-1/seq-2/1,0,sn85040303,https://articleextractor.org/pages/16792/whi_dynamite_ver01/sn85040303,1841-07-27,https://articleextractor.org/pages/16792/whi_dynamite_ver01/sn85040303/1841/07/27/ed-1/seq-2/0?user_id=6
NA,x,"The Ohio Democrat (Canal Dover, Oh...)",1841,Yes,NA,KY,GRANT COUNTY,1841/07/29,NA,7,29,seq-2,ed-1,2,Ohio,87581_0,1,16065_1,CANAL DOVER,OH,https://articleextractor.org/pages/16822/ohi_cousteau_ver02/sn84028889/1841/07/29/ed-1/seq-2/1,0,sn84028889,https://articleextractor.org/pages/87581/ohi_cousteau_ver02/sn84028889,1841-07-29,https://articleextractor.org/pages/87581/ohi_cousteau_ver02/sn84028889/1841/07/29/ed-1/seq-2/0?user_id=6
NA,x,NA,1841,Yes,NA,IL,OGLE CO.,1841/07/30,NA,7,30,seq-2,ed-1,1,Mississippi,16794_0,1,16061_1,HOLLY SPRINGS,MS,https://articleextractor.org/pages/16794/msar_goldenharvest_ver01/sn87065204/1841/07/30/ed-1/seq-2/1,0,sn87065204,https://articleextractor.org/pages/16794/msar_goldenharvest_ver01/sn87065204,1841-07-30,https://articleextractor.org/pages/16794/msar_goldenharvest_ver01/sn87065204/1841/07/30/ed-1/seq-2/0?user_id=6
NA,x,"Wheeling times and advertiser (Wheeling, Va. [...)",1841,Yes,NA,KY,Can't verify city,1841/07/31,NA,7,31,seq-2,ed-1,2,West Virginia,87580_0,1,16064_1,WHEELING,WV,https://articleextractor.org/pages/16795/wvu_dawson_ver01/sn84038585/1841/07/31/ed-1/seq-2/1,0,sn84038585,https://articleextractor.org/pages/87580/wvu_dawson_ver01/sn84038585,1841-07-31,https://articleextractor.org/pages/87580/wvu_dawson_ver01/sn84038585/1841/07/31/ed-1/seq-2/0?user_id=6
NA,x,"The North-Carolina standard (Raleigh, N.C.)",1841,Yes,NA,AR,PHILLIPS COUNTY,1841/09/01,NA,9,1,seq-4,ed-1,1,North Carolina,16791_0,1,16412_1,RALEIGH,NC,https://articleextractor.org/pages/16791/ncu_alligator_ver01/sn85042147/1841/09/01/ed-1/seq-4/1,0,sn85042147,https://articleextractor.org/pages/16791/ncu_alligator_ver01/sn85042147,1841-09-01,https://articleextractor.org/pages/16791/ncu_alligator_ver01/sn85042147/1841/09/01/ed-1/seq-4/0?user_id=6
NA,x,NA,1841,Yes,NA,AR,PHILLIPS COUNTY,1841/09/02,NA,9,2,seq-1,ed-1,2,West Virginia,87411_0,1,16062_1,CHARLESTOWN,WV,https://articleextractor.org/pages/16806/wvu_jacob_ver01/sn84026784/1841/09/02/ed-1/seq-1/1,0,sn84026784,https://articleextractor.org/pages/87411/wvu_jacob_ver01/sn84026784,1841-09-02,https://articleextractor.org/pages/87411/wvu_jacob_ver01/sn84026784/1841/09/02/ed-1/seq-1/0?user_id=6
NA,x,NA,1841,Yes,NA,AR,PHILLIPS COUNTY,1841/09/02,NA,9,2,seq-1,ed-1,2,West Virginia,87411_1,1,16062_1,CHARLESTOWN,WV,https://articleextractor.org/pages/16806/wvu_jacob_ver01/sn84026784/1841/09/02/ed-1/seq-1/1,1,sn84026784,https://articleextractor.org/pages/87411/wvu_jacob_ver01/sn84026784,1841-09-02,https://articleextractor.org/pages/87411/wvu_jacob_ver01/sn84026784/1841/09/02/ed-1/seq-1/0?user_id=6
NA,NA,"Rutland herald (Rutland, Vt.)",1841,NA,NA,NA,NA,1841/09/14,NA,9,14,seq-3,ed-1,2,Vermont,87585_0,NA,NA,NA,NA,NA,0,sn84022355,https://articleextractor.org/pages/87585/vtu_adamant_ver01/sn84022355,1841-09-14,https://articleextractor.org/pages/87585/vtu_adamant_ver01/sn84022355/1841/09/14/ed-1/seq-3/0?user_id=6
NA,x,"The North-Carolina standard (Raleigh, N.C.)",1841,Yes,NA,Can't verify state,ST. LOUIS,1841/09/15,NA,9,15,seq-2,ed-1,2,North Carolina,87579_0,1,16053_1,RALEIGH,NC,https://articleextractor.org/pages/16804/ncu_alligator_ver01/sn85042147/1841/09/15/ed-1/seq-2/1,0,sn85042147,https://articleextractor.org/pages/87579/ncu_alligator_ver01/sn85042147,1841-09-15,https://articleextractor.org/pages/87579/ncu_alligator_ver01/sn85042147/1841/09/15/ed-1/seq-2/0?user_id=6
NA,x,"The Mississippi Creole (Canton, Miss.)",1841,No,NA,NA,NA,1841/09/18,NA,9,18,seq-3,ed-1,1,Mississippi,16803_0,1,16066_1,CANTON,MS,https://articleextractor.org/pages/16803/msar_eiffel_ver02/sn83016872/1841/09/18/ed-1/seq-3/1,0,sn83016872,https://articleextractor.org/pages/16803/msar_eiffel_ver02/sn83016872,1841-09-18,https://articleextractor.org/pages/16803/msar_eiffel_ver02/sn83016872/1841/09/18/ed-1/seq-3/0?user_id=6
NA,x,"Bloomington herald (Bloomington, I....)",1841,Yes,Yes,OH,CINCINNATI,1841/09/24,NA,9,24,seq-2,ed-1,2,Iowa,87412_0,1,16063_1,BLOOMINGTON,IA,https://articleextractor.org/pages/16802/iahi_bellsprout_ver01/sn85050801/1841/09/24/ed-1/seq-2/1,0,sn85050801,https://articleextractor.org/pages/87412/iahi_bellsprout_ver01/sn85050801,1841-09-24,https://articleextractor.org/pages/87412/iahi_bellsprout_ver01/sn85050801/1841/09/24/ed-1/seq-2/0?user_id=6
NA,x,"Southern Argus (Columbus, Miss.)",1841,Yes,NA,AR,PHILLIPS COUNTY,1841/10/05,NA,10,5,seq-1,ed-1,2,Mississippi,87577_0,1,16042_1,COLUMBUS,MS,https://articleextractor.org/pages/16801/msar_kingsombra_ver01/sn83016884/1841/10/05/ed-1/seq-1/1,0,sn83016884,https://articleextractor.org/pages/87577/msar_kingsombra_ver01/sn83016884,1841-10-05,https://articleextractor.org/pages/87577/msar_kingsombra_ver01/sn83016884/1841/10/05/ed-1/seq-1/0?user_id=6
NA,x,"Alexandria gazette (Alexandria, D.C...)",1841,Yes,Yes,TX,HOUSTON,1841/12/02,"yes,",12,2,seq-1,ed-1,3,District of Columbia,87414_0,1,16047_1,ALEXANDRIA,DC,https://articleextractor.org/pages/16832/vi_bees_ver01/sn85025007/1841/12/02/ed-1/seq-1/1,0,sn85025007,https://articleextractor.org/pages/87414/vi_bees_ver01/sn85025007,1841-12-02,https://articleextractor.org/pages/87414/vi_bees_ver01/sn85025007/1841/12/02/ed-1/seq-1/0?user_id=6
NA,NA,New-York tribune (New-York [N.Y.]),1841,NA,NA,NA,NA,1841/12/17,NA,12,17,seq-3,ed-1,2,New York,9412_0,NA,NA,NA,NA,NA,0,sn83030212,https://articleextractor.org/pages/9412/dlc_gritty_ver01/sn83030212,1841-12-17,https://articleextractor.org/pages/9412/dlc_gritty_ver01/sn83030212/1841/12/17/ed-1/seq-3/0?user_id=6
NA,x,"Southport telegraph (Southport, W.T....)",1841,Yes,Yes,TX,HOUSTON,1841/12/28,"yes, 74",12,28,seq-1,ed-1,1,Wisconsin,16808_0,1,16041_1,KENOSHA,WS,https://articleextractor.org/pages/16808/whi_dynamite_ver01/sn85040303/1841/12/28/ed-1/seq-1/1,0,sn85040303,https://articleextractor.org/pages/16808/whi_dynamite_ver01/sn85040303,1841-12-28,https://articleextractor.org/pages/16808/whi_dynamite_ver01/sn85040303/1841/12/28/ed-1/seq-1/0?user_id=6
NA,NA,Vermont telegraph (Brandon [Vt.]),1842,NA,NA,NA,NA,1842/01/05,NA,1,5,seq-1,ed-1,2,Vermont,9108_0,NA,NA,NA,NA,NA,0,sn83025661,https://articleextractor.org/pages/9108/vtu_kirby_ver02/sn83025661,1842-01-05,https://articleextractor.org/pages/9108/vtu_kirby_ver02/sn83025661/1842/01/05/ed-1/seq-1/0?user_id=6
NA,x,"Democratic standard (Georgetown, Bro...)",1842,No,NA,NA,NA,1842/01/18,NA,1,18,seq-2,ed-1,1,Ohio,16807_0,1,16075_1,Georgetown,OH,https://articleextractor.org/pages/16807/ohi_gann_ver01/sn83035312/1842/01/18/ed-1/seq-2/1,0,sn83035312,https://articleextractor.org/pages/16807/ohi_gann_ver01/sn83035312,1842-01-18,https://articleextractor.org/pages/16807/ohi_gann_ver01/sn83035312/1842/01/18/ed-1/seq-2/0?user_id=6
NA,x,"Democratic standard (Georgetown, Bro...)",1842,No,NA,NA,NA,1842/01/18,NA,1,18,seq-2,ed-1,1,Ohio,16807_0,1,16075_1,Georgetown,OH,https://articleextractor.org/pages/16807/ohi_gann_ver01/sn83035312/1842/01/18/ed-1/seq-2/1,0,sn83035312,https://articleextractor.org/pages/16807/ohi_gann_ver01/sn83035312,1842-01-18,https://articleextractor.org/pages/16807/ohi_gann_ver01/sn83035312/1842/01/18/ed-1/seq-2/0?user_id=6
NA,x,"Democratic standard (Georgetown, Bro...)",1842,No,NA,NA,NA,1842/01/18,NA,1,18,seq-2,ed-1,1,Ohio,16807_1,1,16075_1,Georgetown,OH,https://articleextractor.org/pages/16807/ohi_gann_ver01/sn83035312/1842/01/18/ed-1/seq-2/1,1,sn83035312,https://articleextractor.org/pages/16807/ohi_gann_ver01/sn83035312,1842-01-18,https://articleextractor.org/pages/16807/ohi_gann_ver01/sn83035312/1842/01/18/ed-1/seq-2/0?user_id=6
NA,x,"Democratic standard (Georgetown, Bro...)",1842,No,NA,NA,NA,1842/01/18,NA,1,18,seq-2,ed-1,1,Ohio,16807_1,1,16075_1,Georgetown,OH,https://articleextractor.org/pages/16807/ohi_gann_ver01/sn83035312/1842/01/18/ed-1/seq-2/1,1,sn83035312,https://articleextractor.org/pages/16807/ohi_gann_ver01/sn83035312,1842-01-18,https://articleextractor.org/pages/16807/ohi_gann_ver01/sn83035312/1842/01/18/ed-1/seq-2/0?user_id=6
NA,x,Vermont telegraph (Brandon [Vt.]),1842,Yes,NA,NH,HANCOCK,1842/01/26,"yes, 94",1,26,seq-3,ed-1,3,Vermont,87584_0,1,16083_1,BRANDON,VT,https://articleextractor.org/pages/16813/vtu_kirby_ver02/sn83025661/1842/01/26/ed-1/seq-3/1,0,sn83025661,https://articleextractor.org/pages/87584/vtu_kirby_ver02/sn83025661,1842-01-26,https://articleextractor.org/pages/87584/vtu_kirby_ver02/sn83025661/1842/01/26/ed-1/seq-3/0?user_id=6
NA,x,Vermont telegraph (Brandon [Vt.]),1842,Yes,NA,NH,HANCOCK,1842/01/26,"yes, 94",1,26,seq-3,ed-1,3,Vermont,87584_1,1,16083_1,BRANDON,VT,https://articleextractor.org/pages/16813/vtu_kirby_ver02/sn83025661/1842/01/26/ed-1/seq-3/1,1,sn83025661,https://articleextractor.org/pages/87584/vtu_kirby_ver02/sn83025661,1842-01-26,https://articleextractor.org/pages/87584/vtu_kirby_ver02/sn83025661/1842/01/26/ed-1/seq-3/0?user_id=6
NA,x,Vermont telegraph (Brandon [Vt.]),1842,Yes,NA,NH,HANCOCK,1842/01/26,"yes, 94",1,26,seq-3,ed-1,3,Vermont,87584_2,1,16083_1,BRANDON,VT,https://articleextractor.org/pages/16813/vtu_kirby_ver02/sn83025661/1842/01/26/ed-1/seq-3/1,2,sn83025661,https://articleextractor.org/pages/87584/vtu_kirby_ver02/sn83025661,1842-01-26,https://articleextractor.org/pages/87584/vtu_kirby_ver02/sn83025661/1842/01/26/ed-1/seq-3/0?user_id=6
NA,x,Vermont telegraph (Brandon [Vt.]),1842,Yes,NA,NH,HANCOCK,1842/01/26,"yes, 94",1,26,seq-3,ed-1,3,Vermont,87584_3,1,16083_1,BRANDON,VT,https://articleextractor.org/pages/16813/vtu_kirby_ver02/sn83025661/1842/01/26/ed-1/seq-3/1,3,sn83025661,https://articleextractor.org/pages/87584/vtu_kirby_ver02/sn83025661,1842-01-26,https://articleextractor.org/pages/87584/vtu_kirby_ver02/sn83025661/1842/01/26/ed-1/seq-3/0?user_id=6
NA,x,The New York herald (New York [N.Y.]),1842,No,NA,NA,NA,1842/05/30,NA,5,30,seq-2,ed-1,1,New York,16811_0,1,5070_1,NEW YORK,NY,https://articleextractor.org/pages/16811/dlc_kudzu_ver01/sn83030313/1842/05/30/ed-1/seq-2/1,0,sn83030313,https://articleextractor.org/pages/16811/dlc_kudzu_ver01/sn83030313,1842-05-30,https://articleextractor.org/pages/16811/dlc_kudzu_ver01/sn83030313/1842/05/30/ed-1/seq-2/0?user_id=6
NA,x,"Southport telegraph (Southport, W.T....)",1842,Yes,NA,TX,SAN FELIPE,1842/07/20,NA,7,20,seq-1,ed-1,3,Wisconsin,87586_0,1,16088_1,SOUTHPORT,WS,https://articleextractor.org/pages/16810/whi_dynamite_ver01/sn85040303/1842/07/20/ed-1/seq-1/1,0,sn85040303,https://articleextractor.org/pages/87586/whi_dynamite_ver01/sn85040303,1842-07-20,https://articleextractor.org/pages/87586/whi_dynamite_ver01/sn85040303/1842/07/20/ed-1/seq-1/0?user_id=6
NA,x,"The Ohio Democrat (Canal Dover, Oh...)",1842,Yes,NA,TN,can't verify city,1842/10/27,NA,10,27,seq-2,ed-1,1,Ohio,16812_0,1,16072_1,CANAL DOVER,OH,https://articleextractor.org/pages/16812/ohi_cousteau_ver02/sn84028889/1842/10/27/ed-1/seq-2/1,0,sn84028889,https://articleextractor.org/pages/16812/ohi_cousteau_ver02/sn84028889,1842-10-27,https://articleextractor.org/pages/16812/ohi_cousteau_ver02/sn84028889/1842/10/27/ed-1/seq-2/0?user_id=6
NA,NA,Vermont telegraph (Brandon [Vt.]),1842,NA,NA,NA,NA,1842/12/07,NA,12,7,seq-3,ed-1,1,Vermont,16809_0,NA,NA,NA,NA,NA,0,sn83025661,https://articleextractor.org/pages/16809/vtu_kirby_ver02/sn83025661,1842-12-07,https://articleextractor.org/pages/16809/vtu_kirby_ver02/sn83025661/1842/12/07/ed-1/seq-3/0?user_id=6
NA,x,The New York herald (New York [N.Y.]),1843,No,NA,NA,NA,1843/02/27,NA,2,27,seq-2,ed-1,1,New York,16814_0,1,16071_1,NEW YORK,NY,https://articleextractor.org/pages/16814/dlc_kudzu_ver01/sn83030313/1843/02/27/ed-1/seq-2/1,0,sn83030313,https://articleextractor.org/pages/16814/dlc_kudzu_ver01/sn83030313,1843-02-27,https://articleextractor.org/pages/16814/dlc_kudzu_ver01/sn83030313/1843/02/27/ed-1/seq-2/0?user_id=6
NA,x,The New York herald (New York [N.Y.]),1843,No,NA,NA,NA,1843/03/01,NA,3,1,seq-2,ed-1,1,New York,16817_0,1,16079_1,NEW YORK,NY,https://articleextractor.org/pages/16817/dlc_kudzu_ver01/sn83030313/1843/03/01/ed-1/seq-2/1,0,sn83030313,https://articleextractor.org/pages/16817/dlc_kudzu_ver01/sn83030313,1843-03-01,https://articleextractor.org/pages/16817/dlc_kudzu_ver01/sn83030313/1843/03/01/ed-1/seq-2/0?user_id=6
NA,x,The New York herald (New York [N.Y.]),1843,No,NA,NA,NA,1843/03/10,NA,3,10,seq-2,ed-1,2,New York,87583_0,1,16076_1,NEW YORK,NY,https://articleextractor.org/pages/16815/dlc_kudzu_ver01/sn83030313/1843/03/10/ed-1/seq-2/1,0,sn83030313,https://articleextractor.org/pages/87583/dlc_kudzu_ver01/sn83030313,1843-03-10,https://articleextractor.org/pages/87583/dlc_kudzu_ver01/sn83030313/1843/03/10/ed-1/seq-2/0?user_id=6
NA,x,"Grant County herald (Lancaster, W.T....)",1843,No,NA,NA,NA,1843/04/01,NA,4,1,seq-2,ed-1,2,Wisconsin,87582_0,1,16069_1,LANCASTER,WS,https://articleextractor.org/pages/16816/whi_idlewild_ver01/sn87082160/1843/04/01/ed-1/seq-2/1,0,sn87082160,https://articleextractor.org/pages/87582/whi_idlewild_ver01/sn87082160,1843-04-01,https://articleextractor.org/pages/87582/whi_idlewild_ver01/sn87082160/1843/04/01/ed-1/seq-2/0?user_id=6
NA,NA,The New York herald (New York [N.Y.]),1843,NA,NA,NA,NA,1843/05/14,NA,5,14,seq-2,ed-1,1,New York,13752_0,NA,NA,NA,NA,NA,0,sn83030313,https://articleextractor.org/pages/13752/dlc_kudzu_ver01/sn83030313,1843-05-14,https://articleextractor.org/pages/13752/dlc_kudzu_ver01/sn83030313/1843/05/14/ed-1/seq-2/0?user_id=6
NA,NA,"Alexandria gazette (Alexandria, D.C...)",1843,NA,NA,NA,NA,1843/08/05,NA,8,5,seq-2,ed-1,1,District of Columbia,16833_0,NA,NA,NA,NA,NA,0,sn85025007,https://articleextractor.org/pages/16833/vi_bees_ver01/sn85025007,1843-08-05,https://articleextractor.org/pages/16833/vi_bees_ver01/sn85025007/1843/08/05/ed-1/seq-2/0?user_id=6
NA,NA,"Vermont watchman and State journal (Montpelier, Vt.)",1843,NA,NA,NA,NA,1843/11/17,NA,11,17,seq-3,ed-1,2,Vermont,18204_0,NA,NA,NA,NA,NA,0,sn84023200,https://articleextractor.org/pages/18204/vtu_graniteville_ver01/sn84023200,1843-11-17,https://articleextractor.org/pages/18204/vtu_graniteville_ver01/sn84023200/1843/11/17/ed-1/seq-3/0?user_id=6
