Unnamed: 0,file_id,article_id,sn,newspaper_name,year,month,day,page,edition,mod_id,newspaper_state,url_fixed,date,date2,URL
3367,8298,0,sn83025167,"The Iowa plain dealer (New Oregon, How...)",1891,10,1,seq-1,ed-1,1,Iowa,https://articleextractor.org/pages/8298/iahi_lapras_ver01/sn83025167,1891-10-01,1891/10/01,https://articleextractor.org/pages/8298/iahi_lapras_ver01/sn83025167/1891/10/01/ed-1/seq-1/0?user_id=6
3368,8298,1,sn83025167,"The Iowa plain dealer (New Oregon, How...)",1891,10,1,seq-1,ed-1,1,Iowa,https://articleextractor.org/pages/8298/iahi_lapras_ver01/sn83025167,1891-10-01,1891/10/01,https://articleextractor.org/pages/8298/iahi_lapras_ver01/sn83025167/1891/10/01/ed-1/seq-1/0?user_id=6
3734,8301,0,sn92053945,NA,1891,5,5,seq-4,ed-1,1,Illinois,https://articleextractor.org/pages/8301/iune_deckle_ver01/sn92053945,1891-05-05,1891/05/05,https://articleextractor.org/pages/8301/iune_deckle_ver01/sn92053945/1891/05/05/ed-1/seq-4/0?user_id=6
4128,8303,0,sn84029853,"The Globe-republican (Dodge City, Kan...)",1891,4,15,seq-2,ed-1,1,Kansas,https://articleextractor.org/pages/8303/khi_cessna_ver01/sn84029853,1891-04-15,1891/04/15,https://articleextractor.org/pages/8303/khi_cessna_ver01/sn84029853/1891/04/15/ed-1/seq-2/0?user_id=6
4129,8303,1,sn84029853,"The Globe-republican (Dodge City, Kan...)",1891,4,15,seq-2,ed-1,1,Kansas,https://articleextractor.org/pages/8303/khi_cessna_ver01/sn84029853,1891-04-15,1891/04/15,https://articleextractor.org/pages/8303/khi_cessna_ver01/sn84029853/1891/04/15/ed-1/seq-2/0?user_id=6
7453,8304,0,sn99021999,NA,1887,7,28,seq-4,ed-1,1,Nebraska,https://articleextractor.org/pages/8304/nbu_chadron_ver01/sn99021999,1887-07-28,1887/07/28,https://articleextractor.org/pages/8304/nbu_chadron_ver01/sn99021999/1887/07/28/ed-1/seq-4/0?user_id=6
5614,8305,0,sn89064939,"New Ulm weekly review (New Ulm, Minn.)",1891,3,18,seq-3,ed-1,1,Minnesota,https://articleextractor.org/pages/8305/mnhi_audi_ver01/sn89064939,1891-03-18,1891/03/18,https://articleextractor.org/pages/8305/mnhi_audi_ver01/sn89064939/1891/03/18/ed-1/seq-3/0?user_id=6
5578,8305,1,sn89064939,"New Ulm weekly review (New Ulm, Minn.)",1891,3,18,seq-3,ed-1,1,Minnesota,https://articleextractor.org/pages/8305/mnhi_audi_ver01/sn89064939,1891-03-18,1891/03/18,https://articleextractor.org/pages/8305/mnhi_audi_ver01/sn89064939/1891/03/18/ed-1/seq-3/0?user_id=6
13289,8308,0,sn85033133,"Grant County herald (Lancaster, Wis.)",1889,12,5,seq-4,ed-1,1,Wisconsin,https://articleextractor.org/pages/8308/whi_jyme_ver01/sn85033133,1889-12-05,1889/12/05,https://articleextractor.org/pages/8308/whi_jyme_ver01/sn85033133/1889/12/05/ed-1/seq-4/0?user_id=6
2025,8313,0,sn84020074,The daily Madisonian (Washington City...),1844,9,14,seq-2,ed-1,3,District of Columbia,https://articleextractor.org/pages/8313/dlc_dragon_ver01/sn84020074,1844-09-14,1844/09/14,https://articleextractor.org/pages/8313/dlc_dragon_ver01/sn84020074/1844/09/14/ed-1/seq-2/0?user_id=6
4430,8314,0,sn85030529,"The Chanute times (Chanute, Kan.)",1897,6,18,seq-2,ed-1,2,Kansas,https://articleextractor.org/pages/8314/khi_isabel_ver01/sn85030529,1897-06-18,1897/06/18,https://articleextractor.org/pages/8314/khi_isabel_ver01/sn85030529/1897/06/18/ed-1/seq-2/0?user_id=6
12368,8315,0,sn98060050,"Vermont phœnix (Brattleboro, Vt...)",1889,5,10,seq-1,ed-1,1,Vermont,https://articleextractor.org/pages/8315/vtu_eden_ver01/sn98060050,1889-05-10,1889/05/10,https://articleextractor.org/pages/8315/vtu_eden_ver01/sn98060050/1889/05/10/ed-1/seq-1/0?user_id=6
12172,8316,0,sn90052005,NA,1911,6,21,seq-6,ed-1,1,Virginia,https://articleextractor.org/pages/8316/vi_oldenburg_ver01/sn90052005,1911-06-21,1911/06/21,https://articleextractor.org/pages/8316/vi_oldenburg_ver01/sn90052005/1911/06/21/ed-1/seq-6/0?user_id=6
5131,8318,0,sn88064454,The weekly messenger La.),1894,6,23,seq-1,ed-1,4,Louisiana,https://articleextractor.org/pages/8318/lu_strongguy_ver01/sn88064454,1894-06-23,1894/06/23,https://articleextractor.org/pages/8318/lu_strongguy_ver01/sn88064454/1894/06/23/ed-1/seq-1/0?user_id=6
7473,8320,0,sn99021999,NA,1888,11,30,seq-1,ed-1,3,Nebraska,https://articleextractor.org/pages/8320/nbu_dewitt_ver01/sn99021999,1888-11-30,1888/11/30,https://articleextractor.org/pages/8320/nbu_dewitt_ver01/sn99021999/1888/11/30/ed-1/seq-1/0?user_id=6
5687,8321,0,sn89081128,NA,1912,11,13,seq-3,ed-1,3,Minnesota,https://articleextractor.org/pages/8321/mnhi_buick_ver01/sn89081128,1912-11-13,1912/11/13,https://articleextractor.org/pages/8321/mnhi_buick_ver01/sn89081128/1912/11/13/ed-1/seq-3/0?user_id=6
9147,8322,0,sn83030193,"The evening world (New York, N.Y.)",1912,12,6,seq-1,ed-1,3,New York,https://articleextractor.org/pages/8322/nn_iversen_ver01/sn83030193,1912-12-06,1912/12/06,https://articleextractor.org/pages/8322/nn_iversen_ver01/sn83030193/1912/12/06/ed-1/seq-1/0?user_id=6
5165,8324,0,sn85038292,"The Democratic advocate (Westminster, Md...)",1889,11,16,seq-2,ed-1,2,Maryland,https://articleextractor.org/pages/8324/mdu_douglass_ver01/sn85038292,1889-11-16,1889/11/16,https://articleextractor.org/pages/8324/mdu_douglass_ver01/sn85038292/1889/11/16/ed-1/seq-2/0?user_id=6
13150,8325,0,sn85033255,"River Falls journal (River Falls, Pi...)",1888,1,5,seq-2,ed-1,3,Wisconsin,https://articleextractor.org/pages/8325/whi_galky_ver01/sn85033255,1888-01-05,1888/01/05,https://articleextractor.org/pages/8325/whi_galky_ver01/sn85033255/1888/01/05/ed-1/seq-2/0?user_id=6
13151,8325,1,sn85033255,"River Falls journal (River Falls, Pi...)",1888,1,5,seq-2,ed-1,3,Wisconsin,https://articleextractor.org/pages/8325/whi_galky_ver01/sn85033255,1888-01-05,1888/01/05,https://articleextractor.org/pages/8325/whi_galky_ver01/sn85033255/1888/01/05/ed-1/seq-2/0?user_id=6
13152,8325,2,sn85033255,"River Falls journal (River Falls, Pi...)",1888,1,5,seq-2,ed-1,3,Wisconsin,https://articleextractor.org/pages/8325/whi_galky_ver01/sn85033255,1888-01-05,1888/01/05,https://articleextractor.org/pages/8325/whi_galky_ver01/sn85033255/1888/01/05/ed-1/seq-2/0?user_id=6
13153,8325,3,sn85033255,"River Falls journal (River Falls, Pi...)",1888,1,5,seq-2,ed-1,3,Wisconsin,https://articleextractor.org/pages/8325/whi_galky_ver01/sn85033255,1888-01-05,1888/01/05,https://articleextractor.org/pages/8325/whi_galky_ver01/sn85033255/1888/01/05/ed-1/seq-2/0?user_id=6
13154,8325,4,sn85033255,"River Falls journal (River Falls, Pi...)",1888,1,5,seq-2,ed-1,3,Wisconsin,https://articleextractor.org/pages/8325/whi_galky_ver01/sn85033255,1888-01-05,1888/01/05,https://articleextractor.org/pages/8325/whi_galky_ver01/sn85033255/1888/01/05/ed-1/seq-2/0?user_id=6
13155,8325,5,sn85033255,"River Falls journal (River Falls, Pi...)",1888,1,5,seq-2,ed-1,3,Wisconsin,https://articleextractor.org/pages/8325/whi_galky_ver01/sn85033255,1888-01-05,1888/01/05,https://articleextractor.org/pages/8325/whi_galky_ver01/sn85033255/1888/01/05/ed-1/seq-2/0?user_id=6
13156,8325,6,sn85033255,"River Falls journal (River Falls, Pi...)",1888,1,5,seq-2,ed-1,3,Wisconsin,https://articleextractor.org/pages/8325/whi_galky_ver01/sn85033255,1888-01-05,1888/01/05,https://articleextractor.org/pages/8325/whi_galky_ver01/sn85033255/1888/01/05/ed-1/seq-2/0?user_id=6
11685,8327,0,sn85058130,The Salt Lake herald (Salt Lake City ...),1889,11,2,seq-1,ed-1,2,Utah,https://articleextractor.org/pages/8327/uuml_griffith_ver01/sn85058130,1889-11-02,1889/11/02,https://articleextractor.org/pages/8327/uuml_griffith_ver01/sn85058130/1889/11/02/ed-1/seq-1/0?user_id=6
4135,8328,0,sn84029853,"The Globe-republican (Dodge City, Kan...)",1898,8,18,seq-7,ed-1,2,Kansas,https://articleextractor.org/pages/8328/khi_cessna_ver01/sn84029853,1898-08-18,1898/08/18,https://articleextractor.org/pages/8328/khi_cessna_ver01/sn84029853/1898/08/18/ed-1/seq-7/0?user_id=6
1770,8329,0,sn85042461,The herald (Los Angeles [Ca...),1895,5,21,seq-1,ed-1,2,California,https://articleextractor.org/pages/8329/curiv_ogilby_ver01/sn85042461,1895-05-21,1895/05/21,https://articleextractor.org/pages/8329/curiv_ogilby_ver01/sn85042461/1895/05/21/ed-1/seq-1/0?user_id=6
10223,8330,0,sn96061150,"The daily morning Astorian (Astoria, Oregon)",1889,12,20,seq-3,ed-1,2,Oregon,https://articleextractor.org/pages/8330/oru_hufnagel_ver02/sn96061150,1889-12-20,1889/12/20,https://articleextractor.org/pages/8330/oru_hufnagel_ver02/sn96061150/1889/12/20/ed-1/seq-3/0?user_id=6
9838,8331,0,sn84028296,"Democratic Northwest (Napoleon, Ohio)",1889,5,30,seq-7,ed-1,3,Ohio,https://articleextractor.org/pages/8331/ohi_ingstad_ver01/sn84028296,1889-05-30,1889/05/30,https://articleextractor.org/pages/8331/ohi_ingstad_ver01/sn84028296/1889/05/30/ed-1/seq-7/0?user_id=6
1842,8332,0,sn85042354,"Evening journal (Wilmington, Del...)",1897,1,9,seq-6,ed-1,2,Delaware,https://articleextractor.org/pages/8332/deu_bear_ver01/sn85042354,1897-01-09,1897/01/09,https://articleextractor.org/pages/8332/deu_bear_ver01/sn85042354/1897/01/09/ed-1/seq-6/0?user_id=6
1843,8332,1,sn85042354,"Evening journal (Wilmington, Del...)",1897,1,9,seq-6,ed-1,2,Delaware,https://articleextractor.org/pages/8332/deu_bear_ver01/sn85042354,1897-01-09,1897/01/09,https://articleextractor.org/pages/8332/deu_bear_ver01/sn85042354/1897/01/09/ed-1/seq-6/0?user_id=6
4435,8335,0,sn82014635,"The Wichita daily eagle (Wichita, Kan.)",1895,8,27,seq-1,ed-1,4,Kansas,https://articleextractor.org/pages/8335/khi_jennison_ver01/sn82014635,1895-08-27,1895/08/27,https://articleextractor.org/pages/8335/khi_jennison_ver01/sn82014635/1895/08/27/ed-1/seq-1/0?user_id=6
7343,8336,0,sn85053057,"Daily inter mountain (Butte, Mont.)",1901,1,15,seq-8,ed-1,2,Montana,https://articleextractor.org/pages/8336/mthi_kestrel_ver02/sn85053057,1901-01-15,1901/01/15,https://articleextractor.org/pages/8336/mthi_kestrel_ver02/sn85053057/1901/01/15/ed-1/seq-8/0?user_id=6
7342,8336,1,sn85053057,"Daily inter mountain (Butte, Mont.)",1901,1,15,seq-8,ed-1,2,Montana,https://articleextractor.org/pages/8336/mthi_kestrel_ver02/sn85053057,1901-01-15,1901/01/15,https://articleextractor.org/pages/8336/mthi_kestrel_ver02/sn85053057/1901/01/15/ed-1/seq-8/0?user_id=6
8116,8337,0,sn91068367,"The semi-weekly messenger (Wilmington, N.C...)",1902,1,7,seq-6,ed-1,2,North Carolina,https://articleextractor.org/pages/8337/ncu_green_ver01/sn91068367,1902-01-07,1902/01/07,https://articleextractor.org/pages/8337/ncu_green_ver01/sn91068367/1902/01/07/ed-1/seq-6/0?user_id=6
4688,8339,0,sn85052118,"The Paducah daily sun (Paducah, Ky.)",1896,12,28,seq-2,ed-1,2,Kentucky,https://articleextractor.org/pages/8339/kyu_batman_ver01/sn85052118,1896-12-28,1896/12/28,https://articleextractor.org/pages/8339/kyu_batman_ver01/sn85052118/1896/12/28/ed-1/seq-2/0?user_id=6
4689,8339,1,sn85052118,"The Paducah daily sun (Paducah, Ky.)",1896,12,28,seq-2,ed-1,2,Kentucky,https://articleextractor.org/pages/8339/kyu_batman_ver01/sn85052118,1896-12-28,1896/12/28,https://articleextractor.org/pages/8339/kyu_batman_ver01/sn85052118/1896/12/28/ed-1/seq-2/0?user_id=6
10642,8340,0,sn98062949,NA,1901,8,8,seq-2,ed-1,3,South Dakota,https://articleextractor.org/pages/8340/sdhi_jicama_ver01/sn98062949,1901-08-08,1901/08/08,https://articleextractor.org/pages/8340/sdhi_jicama_ver01/sn98062949/1901/08/08/ed-1/seq-2/0?user_id=6
13195,8342,0,sn85033139,"The Manitowoc pilot (Manitowoc, Wis.)",1896,9,10,seq-3,ed-1,3,Wisconsin,https://articleextractor.org/pages/8342/whi_grace_ver01/sn85033139,1896-09-10,1896/09/10,https://articleextractor.org/pages/8342/whi_grace_ver01/sn85033139/1896/09/10/ed-1/seq-3/0?user_id=6
9757,8343,0,sn83035565,"The Greenville journal (Greenville, Ohi...)",1908,9,3,seq-2,ed-1,2,Ohio,https://articleextractor.org/pages/8343/ohi_gann_ver01/sn83035565,1908-09-03,1908/09/03,https://articleextractor.org/pages/8343/ohi_gann_ver01/sn83035565/1908/09/03/ed-1/seq-2/0?user_id=6
1221,8344,0,sn90051548,NA,1900,11,29,seq-7,ed-1,2,Colorado,https://articleextractor.org/pages/8344/cohi_irwin_ver01/sn90051548,1900-11-29,1900/11/29,https://articleextractor.org/pages/8344/cohi_irwin_ver01/sn90051548/1900/11/29/ed-1/seq-7/0?user_id=6
5170,8345,0,sn85038292,"The Democratic advocate (Westminster, Md...)",1896,11,21,seq-3,ed-1,2,Maryland,https://articleextractor.org/pages/8345/mdu_douglass_ver01/sn85038292,1896-11-21,1896/11/21,https://articleextractor.org/pages/8345/mdu_douglass_ver01/sn85038292/1896/11/21/ed-1/seq-3/0?user_id=6
834,8346,0,sn85038485,"The Birmingham age-herald (Birmingham, Ala...)",1907,3,17,seq-2,ed-1,2,Alabama,https://articleextractor.org/pages/8346/au_evans_ver01/sn85038485,1907-03-17,1907/03/17,https://articleextractor.org/pages/8346/au_evans_ver01/sn85038485/1907/03/17/ed-1/seq-2/0?user_id=6
12941,8347,0,sn84022770,"Washington standard (Olympia, Wash. ...)",1897,9,10,seq-2,ed-1,2,Washington,https://articleextractor.org/pages/8347/wa_kittitas_ver01/sn84022770,1897-09-10,1897/09/10,https://articleextractor.org/pages/8347/wa_kittitas_ver01/sn84022770/1897/09/10/ed-1/seq-2/0?user_id=6
9985,8348,0,sn85042344,"Tulsa daily world (Tulsa, Indian T...)",1911,11,12,seq-27,ed-1,2,Oklahoma,https://articleextractor.org/pages/8348/okhi_apache_ver02/sn85042344,1911-11-12,1911/11/12,https://articleextractor.org/pages/8348/okhi_apache_ver02/sn85042344/1911/11/12/ed-1/seq-27/0?user_id=6
8166,8349,0,sn85042104,"The news & observer (Raleigh, N.C.)",1901,3,15,seq-2,ed-1,3,North Carolina,https://articleextractor.org/pages/8349/ncu_griffin_ver01/sn85042104,1901-03-15,1901/03/15,https://articleextractor.org/pages/8349/ncu_griffin_ver01/sn85042104/1901/03/15/ed-1/seq-2/0?user_id=6
4741,8350,0,sn86069496,"The Adair County news (Columbia, Ky.)",1908,8,5,seq-4,ed-1,2,Kentucky,https://articleextractor.org/pages/8350/kyu_charo_ver01/sn86069496,1908-08-05,1908/08/05,https://articleextractor.org/pages/8350/kyu_charo_ver01/sn86069496/1908/08/05/ed-1/seq-4/0?user_id=6
4734,8351,0,sn85052118,"The Paducah daily sun (Paducah, Ky.)",1897,8,23,seq-1,ed-1,2,Kentucky,https://articleextractor.org/pages/8351/kyu_casablanca_ver01/sn85052118,1897-08-23,1897/08/23,https://articleextractor.org/pages/8351/kyu_casablanca_ver01/sn85052118/1897/08/23/ed-1/seq-1/0?user_id=6
4911,8355,0,sn86069117,"Daily public ledger (Maysville, Ky.)",1908,7,15,seq-3,ed-1,3,Kentucky,https://articleextractor.org/pages/8355/kyu_hairspray_ver01/sn86069117,1908-07-15,1908/07/15,https://articleextractor.org/pages/8355/kyu_hairspray_ver01/sn86069117/1908/07/15/ed-1/seq-3/0?user_id=6
4912,8355,1,sn86069117,"Daily public ledger (Maysville, Ky.)",1908,7,15,seq-3,ed-1,3,Kentucky,https://articleextractor.org/pages/8355/kyu_hairspray_ver01/sn86069117,1908-07-15,1908/07/15,https://articleextractor.org/pages/8355/kyu_hairspray_ver01/sn86069117/1908/07/15/ed-1/seq-3/0?user_id=6
7366,8356,0,sn84036276,"Red Lodge picket (Red Lodge, Mont...)",1897,6,19,seq-1,ed-1,2,Montana,https://articleextractor.org/pages/8356/mthi_moose_ver01/sn84036276,1897-06-19,1897/06/19,https://articleextractor.org/pages/8356/mthi_moose_ver01/sn84036276/1897/06/19/ed-1/seq-1/0?user_id=6
12967,8357,0,sn85040614,"Eagle River review (Eagle River, Wi...)",1898,6,23,seq-2,ed-1,2,Wisconsin,https://articleextractor.org/pages/8357/whi_arbutus_ver01/sn85040614,1898-06-23,1898/06/23,https://articleextractor.org/pages/8357/whi_arbutus_ver01/sn85040614/1898/06/23/ed-1/seq-2/0?user_id=6
12968,8357,1,sn85040614,"Eagle River review (Eagle River, Wi...)",1898,6,23,seq-2,ed-1,2,Wisconsin,https://articleextractor.org/pages/8357/whi_arbutus_ver01/sn85040614,1898-06-23,1898/06/23,https://articleextractor.org/pages/8357/whi_arbutus_ver01/sn85040614/1898/06/23/ed-1/seq-2/0?user_id=6
1709,8358,0,sn84025968,Los Angeles herald (Los Angeles [Calif.]) 1890-1893,1891,11,5,seq-5,ed-1,2,California,https://articleextractor.org/pages/8358/curiv_lovelock_ver01/sn84025968,1891-11-05,1891/11/05,https://articleextractor.org/pages/8358/curiv_lovelock_ver01/sn84025968/1891/11/05/ed-1/seq-5/0?user_id=6
9130,8360,0,sn83030193,"The evening world (New York, N.Y.)",1892,7,6,seq-5,ed-5,2,New York,https://articleextractor.org/pages/8360/nn_goethe_ver01/sn83030193,1892-07-06,1892/07/06,https://articleextractor.org/pages/8360/nn_goethe_ver01/sn83030193/1892/07/06/ed-5/seq-5/0?user_id=6
13299,8361,0,sn85033133,"Grant County herald (Lancaster, Wis.)",1891,9,17,seq-2,ed-1,2,Wisconsin,https://articleextractor.org/pages/8361/whi_jyme_ver01/sn85033133,1891-09-17,1891/09/17,https://articleextractor.org/pages/8361/whi_jyme_ver01/sn85033133/1891/09/17/ed-1/seq-2/0?user_id=6
1887,8362,0,sn88053046,NA,1893,8,10,seq-3,ed-1,2,Delaware,https://articleextractor.org/pages/8362/deu_horcrux_ver01/sn88053046,1893-08-10,1893/08/10,https://articleextractor.org/pages/8362/deu_horcrux_ver01/sn88053046/1893/08/10/ed-1/seq-3/0?user_id=6
4276,8363,0,sn83040198,"Barton County democrat (Great Bend, Kan...)",1896,9,24,seq-2,ed-1,2,Kansas,https://articleextractor.org/pages/8363/khi_finney_ver02/sn83040198,1896-09-24,1896/09/24,https://articleextractor.org/pages/8363/khi_finney_ver02/sn83040198/1896/09/24/ed-1/seq-2/0?user_id=6
2043,8366,0,sn85054468,The times (Washington [D.C...),1897,8,27,seq-3,ed-1,2,District of Columbia,https://articleextractor.org/pages/8366/dlc_dutch_ver02/sn85054468,1897-08-27,1897/08/27,https://articleextractor.org/pages/8366/dlc_dutch_ver02/sn85054468/1897/08/27/ed-1/seq-3/0?user_id=6
2188,8367,0,sn87062228,NA,1891,5,1,seq-1,ed-1,2,District of Columbia,https://articleextractor.org/pages/8367/dlc_harry_ver01/sn87062228,1891-05-01,1891/05/01,https://articleextractor.org/pages/8367/dlc_harry_ver01/sn87062228/1891/05/01/ed-1/seq-1/0?user_id=6
13474,8368,0,sn85059538,"The World (Martinsburg, W....)",1891,9,29,seq-1,ed-1,2,West Virginia,https://articleextractor.org/pages/8368/wvu_hogan_ver01/sn85059538,1891-09-29,1891/09/29,https://articleextractor.org/pages/8368/wvu_hogan_ver01/sn85059538/1891/09/29/ed-1/seq-1/0?user_id=6
9459,8387,0,sn85038115,"The spirit of democracy (Woodsfield, Ohi...)",1874,6,23,seq-2,ed-1,1,Ohio,https://articleextractor.org/pages/8387/ohi_byrd_ver01/sn85038115,1874-06-23,1874/06/23,https://articleextractor.org/pages/8387/ohi_byrd_ver01/sn85038115/1874/06/23/ed-1/seq-2/0?user_id=6
4935,8388,0,sn86069125,Evening bulletin (Maysville [Ky.]),1882,6,14,seq-2,ed-1,1,Kentucky,https://articleextractor.org/pages/8388/kyu_ishtar_ver01/sn86069125,1882-06-14,1882/06/14,https://articleextractor.org/pages/8388/kyu_ishtar_ver01/sn86069125/1882/06/14/ed-1/seq-2/0?user_id=6
4936,8388,1,sn86069125,Evening bulletin (Maysville [Ky.]),1882,6,14,seq-2,ed-1,1,Kentucky,https://articleextractor.org/pages/8388/kyu_ishtar_ver01/sn86069125,1882-06-14,1882/06/14,https://articleextractor.org/pages/8388/kyu_ishtar_ver01/sn86069125/1882/06/14/ed-1/seq-2/0?user_id=6
8090,8389,0,sn85042098,"The farmer and mechanic (Raleigh, N.C.)",1882,6,28,seq-1,ed-1,1,North Carolina,https://articleextractor.org/pages/8389/ncu_grandfather_ver01/sn85042098,1882-06-28,1882/06/28,https://articleextractor.org/pages/8389/ncu_grandfather_ver01/sn85042098/1882/06/28/ed-1/seq-1/0?user_id=6
8091,8389,1,sn85042098,"The farmer and mechanic (Raleigh, N.C.)",1882,6,28,seq-1,ed-1,1,North Carolina,https://articleextractor.org/pages/8389/ncu_grandfather_ver01/sn85042098,1882-06-28,1882/06/28,https://articleextractor.org/pages/8389/ncu_grandfather_ver01/sn85042098/1882/06/28/ed-1/seq-1/0?user_id=6
6771,8390,0,sn86074058,"The Brookhaven leader (Brookhaven, Mis...)",1888,7,26,seq-2,ed-1,2,Mississippi,https://articleextractor.org/pages/8390/msar_agate_ver01/sn86074058,1888-07-26,1888/07/26,https://articleextractor.org/pages/8390/msar_agate_ver01/sn86074058/1888/07/26/ed-1/seq-2/0?user_id=6
10280,8391,0,sn85054524,"Centre Hall reporter (Centre Hall, Pa...)",1871,10,6,seq-4,ed-1,1,Pennsylvania,https://articleextractor.org/pages/8391/pst_kellerman_ver01/sn85054524,1871-10-06,1871/10/06,https://articleextractor.org/pages/8391/pst_kellerman_ver01/sn85054524/1871/10/06/ed-1/seq-4/0?user_id=6
8560,8395,0,sn88076144,NA,1889,8,23,seq-3,ed-1,3,North Dakota,https://articleextractor.org/pages/8395/ndhi_carbon_ver01/sn88076144,1889-08-23,1889/08/23,https://articleextractor.org/pages/8395/ndhi_carbon_ver01/sn88076144/1889/08/23/ed-1/seq-3/0?user_id=6
5268,8399,0,sn82014248,"Daily Kennebec journal (Augusta, Me.)",1873,5,3,seq-2,ed-1,1,Maine,https://articleextractor.org/pages/8399/me_dyerbrook_ver01/sn82014248,1873-05-03,1873/05/03,https://articleextractor.org/pages/8399/me_dyerbrook_ver01/sn82014248/1873/05/03/ed-1/seq-2/0?user_id=6
9074,8400,0,sn83030272,The sun (New York [N.Y.]) 1833-1916,1884,3,25,seq-1,ed-1,1,New York,https://articleextractor.org/pages/8400/nn_angelou_ver01/sn83030272,1884-03-25,1884/03/25,https://articleextractor.org/pages/8400/nn_angelou_ver01/sn83030272/1884/03/25/ed-1/seq-1/0?user_id=6
2121,8401,0,sn84031492,"Chicago daily tribune (Chicago, Ill.)",1874,2,6,seq-5,ed-1,1,Illinois,https://articleextractor.org/pages/8401/dlc_fullerton_ver02/sn84031492,1874-02-06,1874/02/06,https://articleextractor.org/pages/8401/dlc_fullerton_ver02/sn84031492/1874/02/06/ed-1/seq-5/0?user_id=6
2124,8401,1,sn84031492,"Chicago daily tribune (Chicago, Ill.)",1874,2,6,seq-5,ed-1,1,Illinois,https://articleextractor.org/pages/8401/dlc_fullerton_ver02/sn84031492,1874-02-06,1874/02/06,https://articleextractor.org/pages/8401/dlc_fullerton_ver02/sn84031492/1874/02/06/ed-1/seq-5/0?user_id=6
